cell_id,dataset,condition,realization,order,checkpoint,reference,near_zero_loss_change,loss_positive_positions,kl_positions,kl_windows,window_mean_kl
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,1000,capoff,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
ce0d0ffc2a58a60e27c460d9,counterfact,R1_learned_ff,0,100,1000,original,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
95dfb24c6361b2d38dd60e9b,counterfact,R1_learned_ff,0,101,1000,capoff,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
95dfb24c6361b2d38dd60e9b,counterfact,R1_learned_ff,0,101,1000,original,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
6d0915056b1e76d8ee8795ff,counterfact,R1_learned_ff,0,102,1000,capoff,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
6d0915056b1e76d8ee8795ff,counterfact,R1_learned_ff,0,102,1000,original,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
7c9675a69d832a772070cb2d,counterfact,R1_learned_ff,0,103,1000,capoff,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
7c9675a69d832a772070cb2d,counterfact,R1_learned_ff,0,103,1000,original,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,capoff,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
95016bc16e89cfcccccc40b8,counterfact,R1_learned_ff,0,104,1000,original,"{""count"":244388,""denominator"":245237,""fraction"":0.996538042791259}","{""fraction_for_half_mass"":0.0005015556380154707,""gini"":0.9986001317126882,""minimum_count_for_half_mass"":123,""n"":245237,""positive_count"":739,""top_shares"":{""0.001"":0.7360659032518508,""0.01"":0.9999999999999999},""total"":1496.1173888109918,""zero_count"":244498}","{""fraction_for_half_mass"":0.00048524488555968306,""gini"":0.9986005628317627,""minimum_count_for_half_mass"":119,""n"":245237,""positive_count"":849,""top_shares"":{""0.001"":0.7507877687645002,""0.01"":1.0000000000000002},""total"":1413.8839817673452,""zero_count"":244388}","{""fraction_for_half_mass"":0.03210771620921802,""gini"":0.9102165120021284,""minimum_count_for_half_mass"":62,""n"":1931,""positive_count"":391,""top_shares"":{""0.01"":0.22955938618447919,""0.05"":0.6430781404130063,""0.1"":0.8783685862412328},""total"":11.132944738325554,""zero_count"":1540}","{""benchmark_pass_count"":1554,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.018243115241404862,""0.99"":0.10131651157575347,""1.0"":0.21540587310670936},""strict_exceedances"":{""0.01"":248,""0.1"":20}}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,capoff,"{""count"":244224,""denominator"":245237,""fraction"":0.9958693019405718}","{""fraction_for_half_mass"":0.0007543723010801796,""gini"":0.9980940852388837,""minimum_count_for_half_mass"":185,""n"":245237,""positive_count"":893,""top_shares"":{""0.001"":0.6057728458891797,""0.01"":0.9999999999999999},""total"":1791.7890758037233,""zero_count"":244344}","{""fraction_for_half_mass"":0.0007421392367383388,""gini"":0.998090813996161,""minimum_count_for_half_mass"":182,""n"":245237,""positive_count"":1013,""top_shares"":{""0.001"":0.6140246055096472,""0.01"":1.0},""total"":1746.906979260669,""zero_count"":244224}","{""fraction_for_half_mass"":0.02641118591403418,""gini"":0.9176575399767658,""minimum_count_for_half_mass"":51,""n"":1931,""positive_count"":398,""top_shares"":{""0.01"":0.3044571401623405,""0.05"":0.6781311421340276,""0.1"":0.8848968138794439},""total"":13.755173065044637,""zero_count"":1533}","{""benchmark_pass_count"":1548,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.019760858964237727,""0.99"":0.1146512123892884,""1.0"":0.47348704111367634},""strict_exceedances"":{""0.01"":262,""0.1"":24}}"
43925e53c31860219a85ef90,mquake,R1_learned_ff,0,100,300,original,"{""count"":244224,""denominator"":245237,""fraction"":0.9958693019405718}","{""fraction_for_half_mass"":0.0007543723010801796,""gini"":0.9980940852388837,""minimum_count_for_half_mass"":185,""n"":245237,""positive_count"":893,""top_shares"":{""0.001"":0.6057728458891797,""0.01"":0.9999999999999999},""total"":1791.7890758037233,""zero_count"":244344}","{""fraction_for_half_mass"":0.0007421392367383388,""gini"":0.998090813996161,""minimum_count_for_half_mass"":182,""n"":245237,""positive_count"":1013,""top_shares"":{""0.001"":0.6140246055096472,""0.01"":1.0},""total"":1746.906979260669,""zero_count"":244224}","{""fraction_for_half_mass"":0.02641118591403418,""gini"":0.9176575399767658,""minimum_count_for_half_mass"":51,""n"":1931,""positive_count"":398,""top_shares"":{""0.01"":0.3044571401623405,""0.05"":0.6781311421340276,""0.1"":0.8848968138794439},""total"":13.755173065044637,""zero_count"":1533}","{""benchmark_pass_count"":1548,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.019760858964237727,""0.99"":0.1146512123892884,""1.0"":0.47348704111367634},""strict_exceedances"":{""0.01"":262,""0.1"":24}}"
c29ee18fb21ba6b387ede6e8,mquake,R1_learned_ff,0,101,300,capoff,"{""count"":244224,""denominator"":245237,""fraction"":0.9958693019405718}","{""fraction_for_half_mass"":0.0007543723010801796,""gini"":0.9980940852388837,""minimum_count_for_half_mass"":185,""n"":245237,""positive_count"":893,""top_shares"":{""0.001"":0.6057728458891797,""0.01"":0.9999999999999999},""total"":1791.7890758037233,""zero_count"":244344}","{""fraction_for_half_mass"":0.0007421392367383388,""gini"":0.998090813996161,""minimum_count_for_half_mass"":182,""n"":245237,""positive_count"":1013,""top_shares"":{""0.001"":0.6140246055096472,""0.01"":1.0},""total"":1746.906979260669,""zero_count"":244224}","{""fraction_for_half_mass"":0.02641118591403418,""gini"":0.9176575399767658,""minimum_count_for_half_mass"":51,""n"":1931,""positive_count"":398,""top_shares"":{""0.01"":0.3044571401623405,""0.05"":0.6781311421340276,""0.1"":0.8848968138794439},""total"":13.755173065044637,""zero_count"":1533}","{""benchmark_pass_count"":1548,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.019760858964237727,""0.99"":0.1146512123892884,""1.0"":0.47348704111367634},""strict_exceedances"":{""0.01"":262,""0.1"":24}}"
