step,tokens_seen,stage_index,T,error_lr,tau,tracking_residual,tracking_residual_skipped,pc_grad_norm,inner_energy_start,inner_energy_end,inner_grad_norm_last,bp_loss,pc_loss,hold,hold_ema,hold_baseline,hold_threshold,hold_reason,stage_end_step,pending_hold_steps,step_seconds
371,1904640,0,1,0.1,0.1,0.8645768138918505,False,0.05054027959704399,0.00020516535732895136,0.0001773812109604478,0.0048407684080302715,0.00020516535732895136,0.00017738105088938028,False,0.9648151528501703,0.9801101361822198,0.9900550680911099,,1396,0,0.7134578227996826
372,1909760,0,1,0.1,0.1,0.9560763769602694,False,0.012336550280451775,4.267588519724086e-05,4.080140570295043e-05,0.0013242298737168312,4.267588519724086e-05,4.080140570295043e-05,False,0.9647277650912712,0.9801101361822198,0.9900550680911099,,1396,0,0.7133998870849609
373,1914880,0,1,0.1,0.1,0.9809083603591067,False,0.02811134047806263,0.00015225453535094857,0.0001493477466283366,0.0016449711984023452,0.00015225453535094857,0.00014934763021301478,False,0.9648895710439497,0.979484748577935,0.9897423742889675,,1396,0,0.7132766246795654
374,1920000,0,1,0.1,0.1,0.9621786517463362,False,0.015964532271027565,2.0155386664555408e-05,1.9393082766328007e-05,0.0008447468280792236,2.0155386664555408e-05,1.9393106413190253e-05,False,0.9648624618509736,0.9767605660039094,0.9883802830019547,,1396,0,0.7137196063995361
375,1925120,0,1,0.1,0.1,0.9596460810078351,False,0.008319292217493057,2.6230074581690133e-05,2.5171588276862167e-05,0.001009464031085372,2.6230074581690133e-05,2.5171551897074096e-05,False,0.9648102980425421,0.9752640497787963,0.9876320248893982,,1396,0,0.7128283977508545
376,1930240,0,1,0.1,0.1,0.9859782536312419,False,0.014292855747044086,3.130321783828549e-05,3.086429205723107e-05,0.0007566683925688267,3.130321783828549e-05,3.086431752308272e-05,False,0.9650219775984292,0.9752640497787963,0.9876320248893982,,1396,0,0.7135250568389893
377,1935360,0,1,0.1,0.1,0.9836986799787222,False,0.00802366342395544,1.6187917935894802e-05,1.5924033505143598e-05,0.000608775473665446,1.6187917935894802e-05,1.5924048057058826e-05,False,0.9652087446222322,0.9752640497787963,0.9876320248893982,,1396,0,0.7132158279418945
378,1940480,0,1,0.1,0.1,0.939252146519551,False,0.011996712535619736,3.266990461270325e-05,3.068527803407051e-05,0.0013692424399778247,3.266990461270325e-05,3.068520891247317e-05,False,0.9649491786412053,0.974800663291304,0.987400331645652,,1396,0,0.7129089832305908
379,1945600,0,1,0.1,0.1,0.9730305464631568,False,0.02227715402841568,6.735887291142717e-05,6.554224091814831e-05,0.0014053009217604995,6.735887291142717e-05,6.554189894814044e-05,False,0.9650299923194249,0.974800663291304,0.987400331645652,,1396,0,0.7134041786193848
380,1950720,0,1,0.1,0.1,0.9510906792092495,False,0.02688726596534252,4.213308056932874e-05,4.00723802158609e-05,0.0015096006682142615,4.213308056932874e-05,4.00722747144755e-05,False,0.9648905991883232,0.974800663291304,0.987400331645652,,1396,0,0.713287353515625
381,1955840,0,1,0.1,0.1,0.9891229654612566,False,0.010344702750444412,2.248134660476353e-05,2.2236816221266054e-05,0.0006572537822648883,2.248134660476353e-05,2.2236848963075317e-05,False,0.9651329228510525,0.974800663291304,0.987400331645652,,1396,0,0.7130725383758545
382,1960960,0,1,0.1,0.1,0.9957750709859197,False,0.005610787309706211,1.7033346011885442e-05,1.6961381334112957e-05,0.0003971358819399029,1.7033346011885442e-05,1.696142862783745e-05,False,0.9654393443324011,0.974800663291304,0.987400331645652,,1396,0,0.7135708332061768
383,1966080,0,1,0.1,0.1,0.9939464199082589,False,0.006533592939376831,1.2438736121112015e-05,1.236343723576283e-05,0.00034500492620281875,1.2438736121112015e-05,1.2363481801003218e-05,False,0.9657244150881598,0.974800663291304,0.987400331645652,,1396,0,0.713489294052124
384,1971200,0,1,0.1,0.1,0.9972249992483833,False,0.006887528114020824,1.436935690435348e-05,1.432948192814365e-05,0.0002494133950676769,1.436935690435348e-05,1.4329559235193301e-05,False,0.9660394209297619,0.9752640497787963,0.9876320248893982,,1396,0,0.7136306762695312
385,1976320,0,1,0.1,0.1,0.9987387727511373,False,0.005993042141199112,1.1279019417997915e-05,1.1264794011367485e-05,0.0001813224662328139,1.1279019417997915e-05,1.1264864951954223e-05,False,0.9663664144479757,0.9752640497787963,0.9876320248893982,,1396,0,0.713202953338623
386,1981440,0,1,0.1,0.1,0.9836469734022381,False,0.007438745815306902,1.27966413856484e-05,1.258737756870687e-05,0.0004811003745999187,1.27966413856484e-05,1.258741849596845e-05,False,0.9665392200375184,0.9752640497787963,0.9876320248893982,,1396,0,0.7135398387908936
387,1986560,0,1,0.1,0.1,0.6992811181796683,False,0.009400145150721073,2.0375524400151335e-05,1.4248219486034941e-05,0.0012101986212655902,2.0375524400151335e-05,1.4248231309466064e-05,False,0.9638666390189399,0.974800663291304,0.987400331645652,,1396,0,0.7123739719390869
388,1991680,0,1,0.1,0.1,0.9982652370148948,False,0.005474067758768797,9.088849765248597e-06,9.073082765098661e-06,0.00010853484127437696,9.088849765248597e-06,9.0731537056854e-06,False,0.9642106249988994,0.9752640497787963,0.9876320248893982,,1396,0,0.7140576839447021
389,1996800,0,1,0.1,0.1,0.9980540825755956,False,0.006331158801913261,1.1714097126969136e-05,1.1691302461258601e-05,0.00019303319277241826,1.1714097126969136e-05,1.1691367944877129e-05,False,0.9645490595746664,0.9767605660039094,0.9883802830019547,,1396,0,0.7134304046630859
390,2001920,0,1,0.1,0.1,0.9920319582589704,False,0.007036960683763027,1.1240327694395091e-05,1.11507642941433e-05,0.00041552618495188653,1.1240327694395091e-05,1.1150802492920775e-05,False,0.9648238885615095,0.979484748577935,0.9897423742889675,,1396,0,0.7131533622741699
391,2007040,0,1,0.1,0.1,0.9969929329100531,False,0.006247039884328842,1.3294900782057084e-05,1.3254922123451252e-05,0.0002501928829587996,1.3294900782057084e-05,1.3254978512122761e-05,False,0.965145579004995,0.979484748577935,0.9897423742889675,,1396,0,0.7152302265167236
392,2012160,0,1,0.1,0.1,0.983163728651141,False,0.009299357421696186,4.087214983883314e-05,4.018401523353532e-05,0.0009083685581572354,4.087214983883314e-05,4.018401523353532e-05,False,0.9653257605014564,0.979484748577935,0.9897423742889675,,1396,0,0.7135927677154541
393,2017280,0,1,0.1,0.1,0.9394087202903593,False,0.00829178374260664,2.126761683030054e-05,1.9978984710178338e-05,0.0012806861195713282,2.126761683030054e-05,1.9978911950602196e-05,False,0.9650665900993454,0.979484748577935,0.9897423742889675,,1396,0,0.7131445407867432
394,2022400,0,1,0.1,0.1,1.0001443398337737,False,0.004014588426798582,1.0541682058828883e-05,1.0543203643464949e-05,0.0001320842857239768,1.0541682058828883e-05,1.0543280041019898e-05,False,0.9654173675966896,0.9815337479633914,0.9907668739816957,,1396,0,0.7139854431152344
395,2027520,0,1,0.1,0.1,0.9899865141478779,False,0.004539787769317627,1.067653010977665e-05,1.0569620826572645e-05,0.0003835486713796854,1.067653010977665e-05,1.0569655387371313e-05,False,0.9656630590622015,0.9826614321094086,0.9913307160547042,,1396,0,0.7135982513427734
396,2032640,0,1,0.1,0.1,0.9955471538575734,False,0.006127891596406698,1.0145311534870416e-05,1.0100136023538653e-05,0.0002691692498046905,1.0145311534870416e-05,1.010018604574725e-05,False,0.9659619000101552,0.9826614321094086,0.9913307160547042,,1396,0,0.7133419513702393
397,2037760,0,1,0.1,0.1,0.991070077572554,False,0.0068986061960458755,1.1540600098669529e-05,1.1437543435022235e-05,0.0003566463419701904,1.1540600098669529e-05,1.1437585271778516e-05,False,0.9662129817857792,0.9826614321094086,0.9913307160547042,,1396,0,0.7138173580169678
398,2042880,0,1,0.1,0.1,0.9960860877292844,False,0.00824908446520567,1.3984084944240749e-05,1.3929352462582756e-05,0.0003033781540580094,1.3984084944240749e-05,1.3929407941759564e-05,False,0.9665117128452143,0.9834053510266896,0.9917026755133448,,1396,0,0.7135703563690186
399,2048000,0,1,0.1,0.1,0.9978952145736233,False,0.009307179600000381,9.723295079311356e-06,9.702829629532062e-06,0.000190767488675192,9.723295079311356e-06,9.702898751129396e-06,False,0.9668255478624983,0.9834053510266896,0.9917026755133448,,1396,0,0.7128071784973145
400,2053120,0,1,0.1,0.1,0.9978509822733153,False,0.006550763733685017,1.0314151950296946e-05,1.0291986654920038e-05,0.00027626563678495586,1.0314151950296946e-05,1.0292046681570355e-05,False,0.9671358022066064,0.9836728266904802,0.9918364133452401,,1396,0,0.713254451751709
401,2058240,0,1,0.1,0.1,0.992413876802563,False,0.006073508411645889,9.187593605020083e-06,9.117895388044417e-06,0.0002799810317810625,9.187593605020083e-06,9.117949048231822e-06,False,0.967388582952566,0.9836728266904802,0.9918364133452401,,1396,0,0.7134084701538086
402,2063360,0,1,0.1,0.1,0.9931167724059768,False,0.007480876054614782,1.6287120160995983e-05,1.6175012206076644e-05,0.00048627585056237876,1.6287120160995983e-05,1.617503039597068e-05,False,0.9676458648471001,0.9845133971513762,0.9922566985756881,,1396,0,0.7134816646575928
403,2068480,0,1,0.1,0.1,0.9996994215421354,False,0.0072877309285104275,9.640245480113663e-06,9.637347829993814e-06,0.00019813231483567506,9.640245480113663e-06,9.63740694714943e-06,False,0.9679664004140505,0.9845133971513762,0.9922566985756881,,1396,0,0.7133190631866455
404,2073600,0,1,0.1,0.1,0.971116019648642,False,0.006622308865189552,1.0152976756216958e-05,9.859718375082593e-06,0.0005047399899922311,1.0152976756216958e-05,9.859718375082593e-06,False,0.9679978966063963,0.9836728266904802,0.9918364133452401,,1396,0,0.7135159969329834
405,2078720,0,1,0.1,0.1,0.8275946636044377,False,0.010755385272204876,2.6693940526456572e-05,2.2091762730269693e-05,0.0022380556911230087,2.6693940526456572e-05,2.2091719074524008e-05,False,0.9665938642763767,0.9836728266904802,0.9918364133452401,,1396,0,0.7132558822631836
406,2083840,0,1,0.1,0.1,0.9885541080178699,False,0.006580638233572245,1.103330941987224e-05,1.0907023352046963e-05,0.0004537900094874203,1.103330941987224e-05,1.090705245587742e-05,False,0.9668134667137916,0.9845133971513762,0.9922566985756881,,1396,0,0.7136008739471436
407,2088960,0,1,0.1,0.1,0.9921506908186317,False,0.007088953163474798,1.1061819350288715e-05,1.0974991710099857e-05,0.000363954808562994,1.1061819350288715e-05,1.0975000805046875e-05,False,0.96706683895484,0.9856531839776361,0.9928265919888181,,1396,0,0.7129673957824707
408,2094080,0,1,0.1,0.1,0.9630949202044093,False,0.0048092738725245,1.3879393918614369e-05,1.336717377853347e-05,0.0007184352143667638,1.3879393918614369e-05,1.3367206520342734e-05,False,0.9670271197673357,0.9856531839776361,0.9928265919888181,,1396,0,0.713299036026001
409,2099200,0,1,0.1,0.1,0.9286869970153715,False,0.05958159640431404,0.0001557760697323829,0.00014466721040662378,0.0031309518963098526,0.0001557760697323829,0.0001446664537070319,False,0.966643718539816,0.9856531839776361,0.9928265919888181,,1396,0,0.7133388519287109
410,2104320,0,1,0.1,0.1,0.9981138206748708,False,0.004676387645304203,1.1617858945101034e-05,1.1595945579756517e-05,0.00020759385370183736,1.1617858945101034e-05,1.159599833044922e-05,False,0.9669584195611666,0.9856531839776361,0.9928265919888181,,1396,0,0.7136242389678955
411,2109440,0,1,0.1,0.1,0.9744314625179181,False,0.009526441805064678,1.259699092770461e-05,1.2274904293008149e-05,0.0005903713754378259,1.259699092770461e-05,1.2274908840481658e-05,False,0.9670331499907341,0.9845133971513762,0.9922566985756881,,1396,0,0.7130331993103027
412,2114560,0,1,0.1,0.1,0.995539421310751,False,0.0044290488585829735,9.716261956782546e-06,9.67292180575896e-06,0.0002276815939694643,9.716261956782546e-06,9.672984560893383e-06,False,0.9673182127039343,0.9845133971513762,0.9922566985756881,,1396,0,0.7137572765350342
413,2119680,0,1,0.1,0.1,1.0024179994931524,False,0.0063530877232551575,8.379915925615933e-06,8.400178558076732e-06,0.0001600376854185015,8.379915925615933e-06,8.400235856242944e-06,False,0.9676692105718264,0.9856531839776361,0.9928265919888181,,1396,0,0.7135148048400879
414,2124800,0,1,0.1,0.1,0.967204009093599,False,0.01740219071507454,4.503547461354174e-05,4.355849159765057e-05,0.0011827271664515138,4.503547461354174e-05,4.355841156211682e-05,False,0.9676645585570441,0.9845133971513762,0.9922566985756881,,1396,0,0.7134912014007568
415,2129920,0,1,0.1,0.1,0.9567927615421019,False,0.02214845083653927,7.295198884094134e-05,6.979993486311287e-05,0.0018896274268627167,7.295198884094134e-05,6.97997456882149e-05,False,0.9675558405868947,0.9845133971513762,0.9922566985756881,,1396,0,0.7132594585418701
416,2135040,0,1,0.1,0.1,0.9991813497791067,False,0.004091612994670868,1.0232020940748043e-05,1.0223644494544715e-05,0.0002088126930175349,1.0232020940748043e-05,1.0223699973721523e-05,False,0.9678720956788168,0.9856531839776361,0.9928265919888181,,1396,0,0.7134921550750732
417,2140160,0,1,0.1,0.1,0.9795626200188768,False,0.007162805180996656,1.4053272025194019e-05,1.376605996483704e-05,0.0005323948571458459,1.4053272025194019e-05,1.3766094525635708e-05,False,0.9679890009222175,0.9856531839776361,0.9928265919888181,,1396,0,0.7133274078369141
418,2145280,0,1,0.1,0.1,0.9957226863310485,False,0.005951994564384222,1.182936830446124e-05,1.1778770385717507e-05,0.0003532655246090144,1.182936830446124e-05,1.1778818588936701e-05,False,0.9682663377763058,0.987266180824556,0.993633090412278,,1396,0,0.7132077217102051
419,2150400,0,1,0.1,0.1,0.9900382414289821,False,0.0065291873179376125,1.3709216545976233e-05,1.3572648640547413e-05,0.00035627849865704775,1.3709216545976233e-05,1.3572689567808993e-05,False,0.9684840568128326,0.9888385367395632,0.9944192683697817,,1396,0,0.7133631706237793
420,2155520,0,1,0.1,0.1,0.9869361001326121,False,0.009712773375213146,1.1846356755995657e-05,1.1691597137541976e-05,0.0004358028236310929,1.1846356755995657e-05,1.1691640793287661e-05,False,0.9686685772460304,0.9888385367395632,0.9944192683697817,,1396,0,0.713214635848999
421,2160640,0,1,0.1,0.1,0.9922498766028978,False,0.010419785045087337,1.3664852303918451e-05,1.3558948012359906e-05,0.0003641940129455179,1.3664852303918451e-05,1.3558991668105591e-05,False,0.9689043902395991,0.9895547398045672,0.9947773699022836,,1396,0,0.7131710052490234
422,2165760,0,1,0.1,0.1,0.9938973925973312,False,0.004149179905653,7.933217602840159e-06,7.884804290370084e-06,0.00018134199490305036,7.933217602840159e-06,7.884865226515103e-06,False,0.9691543202631764,0.99001237778843,0.995006188894215,,1396,0,0.7136645317077637
423,2170880,0,1,0.1,0.1,0.9898394839259529,False,0.012623803690075874,1.453023014619248e-05,1.4382595509232488e-05,0.00042042243876494467,1.453023014619248e-05,1.4382634617504664e-05,False,0.9693611718998042,0.99001237778843,0.995006188894215,,1396,0,0.713120698928833
424,2176000,0,1,0.1,0.1,0.9565922223552477,False,0.008338532410562038,1.507938122813357e-05,1.4424818800762296e-05,0.0008625921909697354,1.507938122813357e-05,1.442481061530998e-05,False,0.9692334824043586,0.99001237778843,0.995006188894215,,1396,0,0.713385820388794
425,2181120,0,1,0.1,0.1,0.9831202935174308,False,0.0105371018871665,2.238333399873227e-05,2.2005509890732355e-05,0.0007284292951226234,2.238333399873227e-05,2.200551170972176e-05,False,0.9693723505154893,0.9899129990369153,0.9949564995184577,,1396,0,0.7129602432250977
426,2186240,0,1,0.1,0.1,0.9962724331774502,False,0.007686027325689793,1.6069281628006138e-05,1.6009382306947373e-05,0.00030810231692157686,1.6069281628006138e-05,1.6009429600671865e-05,False,0.9696413513421089,0.99001237778843,0.995006188894215,,1396,0,0.713526725769043
427,2191360,0,1,0.1,0.1,0.8899397835864398,False,0.011060844175517559,1.9746061298064888e-05,1.757280551828444e-05,0.0015240416396409273,1.9746061298064888e-05,1.757269274094142e-05,False,0.9688443356645522,0.9899129990369153,0.9949564995184577,,1396,0,0.7131474018096924
428,2196480,0,1,0.1,0.1,0.9980703347121309,False,0.005303103476762772,8.56440146890236e-06,8.547875040676445e-06,0.00016554862668272108,8.56440146890236e-06,8.547946890757885e-06,False,0.969136595655028,0.9899129990369153,0.9949564995184577,,1396,0,0.7133998870849609
429,2201600,0,1,0.1,0.1,0.9855936810437982,False,0.009910805150866508,1.1456690117483959e-05,1.129164138546912e-05,0.0004313571844249964,1.1456690117483959e-05,1.1291681403235998e-05,False,0.9693011665089156,0.9899129990369153,0.9949564995184577,,1396,0,0.7135746479034424
430,2206720,0,1,0.1,0.1,0.9914765148500365,False,0.008506244979798794,1.153689663624391e-05,1.143856206908822e-05,0.0003595598100218922,1.153689663624391e-05,1.1438590263423976e-05,False,0.9695229199923269,0.99001237778843,0.995006188894215,,1396,0,0.7134029865264893
431,2211840,0,1,0.1,0.1,0.9830988034464333,False,0.008541586808860302,1.3819520063407253e-05,1.358595363853965e-05,0.0004963988321833313,1.3819520063407253e-05,1.3585973647423089e-05,False,0.969658678826868,0.9899129990369153,0.9949564995184577,,1396,0,0.7133476734161377
432,2216960,0,1,0.1,0.1,0.9936227153205809,False,0.011315359733998775,8.680673090566415e-06,8.6253139670589e-06,0.0002829936856869608,8.680673090566415e-06,8.62534398038406e-06,False,0.9698983191918051,0.9899129990369153,0.9949564995184577,,1396,0,0.7131600379943848
433,2222080,0,1,0.1,0.1,0.9952962682059596,False,0.009020291268825531,8.905009963200428e-06,8.863123184710275e-06,0.00016871069965418428,8.905009963200428e-06,8.863188668328803e-06,False,0.9701522986819466,0.99001237778843,0.995006188894215,,1396,0,0.7131202220916748
434,2227200,0,1,0.1,0.1,0.9494509987151034,False,0.007368369027972221,1.6132973541971296e-05,1.5317467841668986e-05,0.000864306406583637,1.6132973541971296e-05,1.5317476936616004e-05,False,0.9699452856822782,0.9899129990369153,0.9949564995184577,,1396,0,0.7134785652160645
435,2232320,0,1,0.1,0.1,0.9872756866683439,False,0.0055689201690256596,9.42480346566299e-06,9.304879313276615e-06,0.00041865193634293973,9.42480346566299e-06,9.304911145591177e-06,False,0.9701185896921388,0.9899129990369153,0.9949564995184577,,1396,0,0.71327805519104
436,2237440,0,1,0.1,0.1,0.9441852879428212,False,0.010384030640125275,9.156718988378998e-06,8.645639354654122e-06,0.0006776569643989205,9.156718988378998e-06,8.645663001516368e-06,False,0.9698592566746457,0.9899129990369153,0.9949564995184577,,1396,0,0.7136499881744385
437,2242560,0,1,0.1,0.1,1.00156664325692,False,0.006603535730391741,7.755977094348054e-06,7.76812794356374e-06,0.00017755766748450696,7.755977094348054e-06,7.768181603751145e-06,False,0.9701763305404685,0.99001237778843,0.995006188894215,,1396,0,0.7136857509613037
438,2247680,0,1,0.1,0.1,0.9881802617278402,False,0.011844913475215435,1.3469514669850469e-05,1.331030853179982e-05,0.0005037270020693541,1.3469514669850469e-05,1.3310338545124978e-05,False,0.9703563698523422,0.99001237778843,0.995006188894215,,1396,0,0.713484525680542
439,2252800,0,1,0.1,0.1,0.9577446844028249,False,0.010682533495128155,1.6889634935068898e-05,1.6175958080566488e-05,0.0007912261644378304,1.6889634935068898e-05,1.6175870769075118e-05,False,0.970230252997847,0.99001237778843,0.995006188894215,,1396,0,0.7135453224182129
440,2257920,0,1,0.1,0.1,0.9949529261532557,False,0.006085188593715429,7.895747330621816e-06,7.855896910768934e-06,0.00029548240127041936,7.895747330621816e-06,7.855933290557005e-06,False,0.9704774797294011,0.9905541595007681,0.995277079750384,,1396,0,0.7139172554016113
441,2263040,0,1,0.1,0.1,0.9855347812152094,False,0.005768462549895048,9.407044672116172e-06,9.270969712815713e-06,0.00041018566116690636,9.407044672116172e-06,9.270995178667363e-06,False,0.9706280527442592,0.9905541595007681,0.995277079750384,,1396,0,0.7130253314971924
442,2268160,0,1,0.1,0.1,0.9854442275428844,False,0.008049587719142437,1.252811671292875e-05,1.2345760296739172e-05,0.0005001624231226742,1.252811671292875e-05,1.234575938724447e-05,False,0.9707762144922455,0.9905541595007681,0.995277079750384,,1396,0,0.713550329208374
443,2273280,0,1,0.1,0.1,0.9889544242256878,False,0.009679004549980164,2.002430846914649e-05,1.980312845262233e-05,0.0006467412458732724,2.002430846914649e-05,1.980311753868591e-05,False,0.9709579965895799,0.9905541595007681,0.995277079750384,,1396,0,0.7130382061004639
444,2278400,0,1,0.1,0.1,0.9871826202883013,False,0.004668481182307005,8.30661883810535e-06,8.200149750337005e-06,0.0003668953140731901,8.30661883810535e-06,8.200185220630374e-06,False,0.9711202428265672,0.9905541595007681,0.995277079750384,,1396,0,0.7135791778564453
445,2283520,0,1,0.1,0.1,0.996430364757966,False,0.005900837015360594,6.765981652279152e-06,6.741829565726221e-06,0.00013669933832716197,6.765981652279152e-06,6.741886409145081e-06,False,0.9713733440458812,0.9912732962112953,0.9956366481056477,,1396,0,0.7134394645690918
446,2288640,0,1,0.1,0.1,0.9907289179762806,False,0.00655124057084322,7.375415862043155e-06,7.307037776627112e-06,0.00016153774049598724,7.375415862043155e-06,7.307093710551271e-06,False,0.9715668997851852,0.9908994977744173,0.9954497488872087,,1396,0,0.7140111923217773
447,2293760,0,1,0.1,0.1,0.9897653870638603,False,0.005013495218008757,8.973457624961156e-06,8.881617759470828e-06,0.00041355719440616667,8.973457624961156e-06,8.8816550487536e-06,False,0.9717488846579719,0.9903835797026314,0.9951917898513156,,1396,0,0.7133760452270508
448,2298880,0,1,0.1,0.1,0.9859458946927598,False,0.007997381500899792,2.0718644009320997e-05,2.042746200459078e-05,0.0005554115050472319,2.0718644009320997e-05,2.0427429262781516e-05,False,0.9718908547583198,0.99001237778843,0.995006188894215,,1396,0,0.7141201496124268
449,2304000,0,1,0.1,0.1,0.9786348521360926,False,0.0046259015798568726,6.085952463763533e-06,5.955925189482514e-06,0.00033889428596012294,6.085952463763533e-06,5.955975211691111e-06,False,0.9719582947320976,0.9899129990369153,0.9949564995184577,,1396,0,0.7134153842926025
450,2309120,0,1,0.1,0.1,0.9677398620918235,False,0.0044683716259896755,7.3650853664730676e-06,7.127486696845153e-06,0.0004979927907697856,7.3650853664730676e-06,7.127496246539522e-06,False,0.9719161104056948,0.9899129990369153,0.9949564995184577,,1396,0,0.7136459350585938
451,2314240,0,1,0.1,0.1,0.9341707703899109,False,0.00461927056312561,8.761273420532234e-06,8.184525540855248e-06,0.0007049881969578564,8.761273420532234e-06,8.184474609151948e-06,False,0.971538657005537,0.9899129990369153,0.9949564995184577,,1396,0,0.7133243083953857
452,2319360,0,1,0.1,0.1,0.9540902613614484,False,0.011497033759951591,2.1058081983937882e-05,2.0091310943826102e-05,0.001116876839660108,2.1058081983937882e-05,2.0091169062652625e-05,False,0.9713641730490962,0.9898024354949067,0.9949012177474533,,1396,0,0.7136218547821045
453,2324480,0,1,0.1,0.1,0.9804782694038195,False,0.028992705047130585,0.00022618767980020493,0.0002217721048509702,0.0020489818416535854,0.00022618767980020493,0.0002217720466433093,False,0.9714553140126434,0.989359905644774,0.9946799528223871,,1396,0,0.7135086059570312
454,2329600,0,1,0.1,0.1,0.9988795624447774,False,0.00555940717458725,5.227552264841506e-06,5.221695118962089e-06,0.00011937267117900774,5.227552264841506e-06,5.2217524171283e-06,False,0.9717295564969647,0.989359905644774,0.9946799528223871,,1396,0,0.7138721942901611
455,2334720,0,1,0.1,0.1,0.9951807479443785,False,0.004430719185620546,6.473323537647957e-06,6.442126959882444e-06,0.00013966765254735947,6.473323537647957e-06,6.442183348553954e-06,False,0.9719640684114388,0.989359905644774,0.9946799528223871,,1396,0,0.7132349014282227
456,2339840,0,1,0.1,0.1,0.8982755347737441,False,0.014680309221148491,5.919846080360003e-05,5.3176529036136344e-05,0.00285831349901855,5.919846080360003e-05,5.317637260304764e-05,False,0.9712271830750618,0.989359905644774,0.9946799528223871,,1396,0,0.7137172222137451
457,2344960,0,1,0.1,0.1,0.9948646173998648,False,0.0153278186917305,1.2421337487467099e-05,1.2357549167063553e-05,0.00025738796102814376,1.2421337487467099e-05,1.2357587365841027e-05,False,0.9714635574183099,0.9898024354949067,0.9949012177474533,,1396,0,0.7133419513702393
458,2350080,0,1,0.1,0.1,1.002390552522188,False,0.004437239374965429,5.618731393042253e-06,5.632163265545387e-06,0.00016481935745105147,5.618731393042253e-06,5.63221101401723e-06,False,0.9717728273693488,0.9898024354949067,0.9949012177474533,,1396,0,0.7155323028564453
459,2355200,0,1,0.1,0.1,0.9990862514165211,False,0.0063791535794734955,9.278602192352992e-06,9.270123882743064e-06,0.00017350637062918395,9.278602192352992e-06,9.270175723941065e-06,False,0.9720459616098205,0.9898024354949067,0.9949012177474533,,1396,0,0.7131743431091309
460,2360320,0,1,0.1,0.1,0.9903734047623807,False,0.006916273385286331,1.3559287253883667e-05,1.3428757483779918e-05,0.0004235479573253542,1.3559287253883667e-05,1.3428801139525604e-05,False,0.972229236041346,0.9898024354949067,0.9949012177474533,,1396,0,0.7136032581329346
461,2365440,0,1,0.1,0.1,0.9304069530623732,False,0.00727511290460825,8.654471457703039e-06,8.05218041932676e-06,0.0007893726578913629,8.654471457703039e-06,8.052167686400935e-06,False,0.9718110132115564,0.989359905644774,0.9946799528223871,,1396,0,0.7140469551086426
462,2370560,0,1,0.1,0.1,0.9925753912397322,False,0.007230288814753294,1.0128201211045962e-05,1.0053003279608674e-05,0.000327935820678249,1.0128201211045962e-05,1.0053025107481517e-05,False,0.9720186569918382,0.989359905644774,0.9946799528223871,,1396,0,0.7133891582489014
463,2375680,0,1,0.1,0.1,0.992163879220065,False,0.006964943837374449,8.058467756200116e-06,7.99532062956132e-06,0.00025426523643545806,8.058467756200116e-06,7.995363375812303e-06,False,0.9722201092141205,0.989359905644774,0.9946799528223871,,1396,0,0.7131950855255127
464,2380800,0,1,0.1,0.1,0.9800667588470539,False,0.006579373963177204,6.911788659635931e-06,6.77401430948521e-06,0.0003449486684985459,6.911788659635931e-06,6.774058419978246e-06,False,0.9722985757104499,0.9887542661217789,0.9943771330608895,,1396,0,0.7135281562805176
465,2385920,0,1,0.1,0.1,0.9884373875934224,False,0.005995995365083218,6.5538042690604925e-06,6.478025170508772e-06,0.0003114691062364727,6.5538042690604925e-06,6.47807019049651e-06,False,0.9724599638292796,0.9884957478056462,0.9942478739028231,,1396,0,0.7135167121887207
466,2391040,0,1,0.1,0.1,0.9933300897323278,False,0.008252614177763462,1.2597284694493283e-05,1.2513261935964692e-05,0.0003724043781403452,1.2597284694493283e-05,1.251328649232164e-05,False,0.9726686650883101,0.9884957478056462,0.9942478739028231,,1396,0,0.7132847309112549
467,2396160,0,1,0.1,0.1,0.9934185426196128,False,0.008316933177411556,6.070500148780411e-06,6.030547410773579e-06,0.0001564226404298097,6.070500148780411e-06,6.030602889950387e-06,False,0.9728761638636232,0.9884957478056462,0.9942478739028231,,1396,0,0.7136635780334473
468,2401280,0,1,0.1,0.1,0.998214678979697,False,0.004271455574780703,6.562212547578383e-06,6.550496891577495e-06,0.00012511553359217942,6.562212547578383e-06,6.550549187522847e-06,False,0.973129549014784,0.9887542661217789,0.9943771330608895,,1396,0,0.7140984535217285
469,2406400,0,1,0.1,0.1,0.9963169178874796,False,0.010436502285301685,2.0376375687192194e-05,2.03013278223807e-05,0.00032942966208793223,2.0376375687192194e-05,2.0301324184401892e-05,False,0.973361422703511,0.989359905644774,0.9946799528223871,,1396,0,0.7136490345001221
470,2411520,0,1,0.1,0.1,0.9990933351143022,False,0.004236297216266394,6.754516107321251e-06,6.748392024746863e-06,0.00012729996524285525,6.754516107321251e-06,6.748444775439566e-06,False,0.9736187418276189,0.9898024354949067,0.9949012177474533,,1396,0,0.7131619453430176
471,2416640,0,1,0.1,0.1,0.992119744022847,False,0.005195849109441042,8.580711437389255e-06,8.513093234796543e-06,0.0003382595314178616,8.580711437389255e-06,8.513099601259455e-06,False,0.9738037518495711,0.9898024354949067,0.9949012177474533,,1396,0,0.7133350372314453
