status,journal,events,queue_observations,breach_entries,creep_alerts,delivery,admission_veto
verified_journal_snapshot,"{""path"":""/home/derp/cap/pc_cap/logs/R1/reports/triplet/watch-triplet.jsonl"",""sha256"":""198f17f6a548c0a5967392019697fef478258336ef4eff3688a3b0faba42db78""}",139,135,91,17,not_sent; report generation does not acknowledge delivery,False
