cell_id,dataset,condition,realization,order,checkpoint,reference,near_zero_loss_change,loss_positive_positions,kl_positions,kl_windows,window_mean_kl
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,capoff,"{""count"":244897,""denominator"":245237,""fraction"":0.998613586041258}","{""fraction_for_half_mass"":8.155376227893833e-05,""gini"":0.9996992124320044,""minimum_count_for_half_mass"":20,""n"":245237,""positive_count"":208,""top_shares"":{""0.001"":0.9999999999999998,""0.01"":0.9999999999999998},""total"":205.89460709198232,""zero_count"":245029}","{""fraction_for_half_mass"":6.524300982315066e-05,""gini"":0.9996567333626696,""minimum_count_for_half_mass"":16,""n"":245237,""positive_count"":340,""top_shares"":{""0.001"":0.9812098231568227,""0.01"":1.0},""total"":196.53768225107888,""zero_count"":244897}","{""fraction_for_half_mass"":0.008285862247540134,""gini"":0.9612739193033779,""minimum_count_for_half_mass"":16,""n"":1931,""positive_count"":300,""top_shares"":{""0.01"":0.5522678810345759,""0.05"":0.8796497035017657,""0.1"":0.9701632906420293},""total"":1.5475408051266055,""zero_count"":1631}","{""benchmark_pass_count"":1757,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0008409489296395307,""0.99"":0.017555060933729983,""1.0"":0.2075919384937657},""strict_exceedances"":{""0.01"":37,""0.1"":2}}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,original,"{""count"":244897,""denominator"":245237,""fraction"":0.998613586041258}","{""fraction_for_half_mass"":8.155376227893833e-05,""gini"":0.9996992124320044,""minimum_count_for_half_mass"":20,""n"":245237,""positive_count"":208,""top_shares"":{""0.001"":0.9999999999999998,""0.01"":0.9999999999999998},""total"":205.89460709198232,""zero_count"":245029}","{""fraction_for_half_mass"":6.524300982315066e-05,""gini"":0.9996567333626696,""minimum_count_for_half_mass"":16,""n"":245237,""positive_count"":340,""top_shares"":{""0.001"":0.9812098231568227,""0.01"":1.0},""total"":196.53768225107888,""zero_count"":244897}","{""fraction_for_half_mass"":0.008285862247540134,""gini"":0.9612739193033779,""minimum_count_for_half_mass"":16,""n"":1931,""positive_count"":300,""top_shares"":{""0.01"":0.5522678810345759,""0.05"":0.8796497035017657,""0.1"":0.9701632906420293},""total"":1.5475408051266055,""zero_count"":1631}","{""benchmark_pass_count"":1757,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0008409489296395307,""0.99"":0.017555060933729983,""1.0"":0.2075919384937657},""strict_exceedances"":{""0.01"":37,""0.1"":2}}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,capoff,"{""count"":244819,""denominator"":245237,""fraction"":0.9982955263683702}","{""fraction_for_half_mass"":4.8932257367363e-05,""gini"":0.9997492674506513,""minimum_count_for_half_mass"":12,""n"":245237,""positive_count"":247,""top_shares"":{""0.001"":0.9999951675773245,""0.01"":1.0000000000000002},""total"":353.95151310096514,""zero_count"":244990}","{""fraction_for_half_mass"":5.3009945481309916e-05,""gini"":0.9997090910874606,""minimum_count_for_half_mass"":13,""n"":245237,""positive_count"":418,""top_shares"":{""0.001"":0.9779487893480397,""0.01"":0.9999999999999999},""total"":356.4862922635204,""zero_count"":244819}","{""fraction_for_half_mass"":0.006214396685655101,""gini"":0.9685172089895048,""minimum_count_for_half_mass"":12,""n"":1931,""positive_count"":356,""top_shares"":{""0.01"":0.6090015101171805,""0.05"":0.9190797630830165,""0.1"":0.9746290639171308},""total"":2.8069786792403177,""zero_count"":1575}","{""benchmark_pass_count"":1748,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0008972294219846082,""0.99"":0.036468505755508994,""1.0"":0.2075919384937657},""strict_exceedances"":{""0.01"":51,""0.1"":6}}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,original,"{""count"":244819,""denominator"":245237,""fraction"":0.9982955263683702}","{""fraction_for_half_mass"":4.8932257367363e-05,""gini"":0.9997492674506513,""minimum_count_for_half_mass"":12,""n"":245237,""positive_count"":247,""top_shares"":{""0.001"":0.9999951675773245,""0.01"":1.0000000000000002},""total"":353.95151310096514,""zero_count"":244990}","{""fraction_for_half_mass"":5.3009945481309916e-05,""gini"":0.9997090910874606,""minimum_count_for_half_mass"":13,""n"":245237,""positive_count"":418,""top_shares"":{""0.001"":0.9779487893480397,""0.01"":0.9999999999999999},""total"":356.4862922635204,""zero_count"":244819}","{""fraction_for_half_mass"":0.006214396685655101,""gini"":0.9685172089895048,""minimum_count_for_half_mass"":12,""n"":1931,""positive_count"":356,""top_shares"":{""0.01"":0.6090015101171805,""0.05"":0.9190797630830165,""0.1"":0.9746290639171308},""total"":2.8069786792403177,""zero_count"":1575}","{""benchmark_pass_count"":1748,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0008972294219846082,""0.99"":0.036468505755508994,""1.0"":0.2075919384937657},""strict_exceedances"":{""0.01"":51,""0.1"":6}}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,capoff,"{""count"":244906,""denominator"":245237,""fraction"":0.9986502852342836}","{""fraction_for_half_mass"":4.0776881139469166e-05,""gini"":0.9997950600097212,""minimum_count_for_half_mass"":10,""n"":245237,""positive_count"":202,""top_shares"":{""0.001"":0.9999999999999998,""0.01"":1.0000000000000002},""total"":333.75133255433616,""zero_count"":245035}","{""fraction_for_half_mass"":4.485456925341608e-05,""gini"":0.999758255663628,""minimum_count_for_half_mass"":11,""n"":245237,""positive_count"":331,""top_shares"":{""0.001"":0.9906903510657512,""0.01"":1.0000000000000002},""total"":376.7259082821719,""zero_count"":244906}","{""fraction_for_half_mass"":0.005696530295183843,""gini"":0.9736776664078747,""minimum_count_for_half_mass"":11,""n"":1931,""positive_count"":282,""top_shares"":{""0.01"":0.6519417321350783,""0.05"":0.9406463033210096,""0.1"":0.9877989484650079},""total"":2.96634573450529,""zero_count"":1649}","{""benchmark_pass_count"":1764,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0007344897591809662,""0.99"":0.03695883881809112,""1.0"":0.2075919384937657},""strict_exceedances"":{""0.01"":52,""0.1"":9}}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,original,"{""count"":244906,""denominator"":245237,""fraction"":0.9986502852342836}","{""fraction_for_half_mass"":4.0776881139469166e-05,""gini"":0.9997950600097212,""minimum_count_for_half_mass"":10,""n"":245237,""positive_count"":202,""top_shares"":{""0.001"":0.9999999999999998,""0.01"":1.0000000000000002},""total"":333.75133255433616,""zero_count"":245035}","{""fraction_for_half_mass"":4.485456925341608e-05,""gini"":0.999758255663628,""minimum_count_for_half_mass"":11,""n"":245237,""positive_count"":331,""top_shares"":{""0.001"":0.9906903510657512,""0.01"":1.0000000000000002},""total"":376.7259082821719,""zero_count"":244906}","{""fraction_for_half_mass"":0.005696530295183843,""gini"":0.9736776664078747,""minimum_count_for_half_mass"":11,""n"":1931,""positive_count"":282,""top_shares"":{""0.01"":0.6519417321350783,""0.05"":0.9406463033210096,""0.1"":0.9877989484650079},""total"":2.96634573450529,""zero_count"":1649}","{""benchmark_pass_count"":1764,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0007344897591809662,""0.99"":0.03695883881809112,""1.0"":0.2075919384937657},""strict_exceedances"":{""0.01"":52,""0.1"":9}}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,1000,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,1000,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
37c2ba2be995719ac8972cf1,counterfact,v0_stable,0,103,1000,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
37c2ba2be995719ac8972cf1,counterfact,v0_stable,0,103,1000,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
d93ed5de9d4401cb3345c7bd,counterfact,v0_stable,0,104,1000,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
d93ed5de9d4401cb3345c7bd,counterfact,v0_stable,0,104,1000,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
c2f9d3102987f746f4f31b8d,mquake,v0_stable,0,100,300,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
c2f9d3102987f746f4f31b8d,mquake,v0_stable,0,100,300,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
a23ae9063b37c21cfe657d47,mquake,v0_stable,0,101,300,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
a23ae9063b37c21cfe657d47,mquake,v0_stable,0,101,300,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
5a6f61e06de0bca53b4a7377,mquake,v0_stable,0,102,300,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
5a6f61e06de0bca53b4a7377,mquake,v0_stable,0,102,300,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
03426d6e61fb6b41145c5d8e,mquake,v0_stable,0,103,300,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
03426d6e61fb6b41145c5d8e,mquake,v0_stable,0,103,300,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
19f5d8535235334ffe1595e8,mquake,v0_stable,0,104,300,capoff,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
19f5d8535235334ffe1595e8,mquake,v0_stable,0,104,300,original,"{""count"":245237,""denominator"":245237,""fraction"":1.0}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":245237,""positive_count"":0,""top_shares"":{""0.001"":null,""0.01"":null},""total"":0.0,""zero_count"":245237}","{""fraction_for_half_mass"":null,""gini"":null,""minimum_count_for_half_mass"":null,""n"":1931,""positive_count"":0,""top_shares"":{""0.01"":null,""0.05"":null,""0.1"":null},""total"":0.0,""zero_count"":1931}","{""benchmark_pass_count"":1931,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0,""0.99"":0.0,""1.0"":0.0},""strict_exceedances"":{""0.01"":0,""0.1"":0}}"
6b089d284c00a4418a1d3af4,zsre,R1_learned_ff,1,100,1000,capoff,"{""count"":244768,""denominator"":245237,""fraction"":0.9980875642745589}","{""fraction_for_half_mass"":0.00028543816797628414,""gini"":0.9991972428069694,""minimum_count_for_half_mass"":70,""n"":245237,""positive_count"":408,""top_shares"":{""0.001"":0.9052963429438955,""0.01"":1.0},""total"":653.1021159390326,""zero_count"":244829}","{""fraction_for_half_mass"":0.00028136047986233723,""gini"":0.9991768898669137,""minimum_count_for_half_mass"":69,""n"":245237,""positive_count"":469,""top_shares"":{""0.001"":0.8993898657959538,""0.01"":1.0000000000000002},""total"":600.3327270067736,""zero_count"":244768}","{""fraction_for_half_mass"":0.016571724495080268,""gini"":0.9524044896690929,""minimum_count_for_half_mass"":32,""n"":1931,""positive_count"":224,""top_shares"":{""0.01"":0.36790925913600275,""0.05"":0.8574623698437189,""0.1"":0.9922849038878288},""total"":4.727029346510029,""zero_count"":1707}","{""benchmark_pass_count"":1719,""n"":1931,""quantiles"":{""0.5"":0.0,""0.9"":0.0019095206897502374,""0.99"":0.05900714972404217,""1.0"":0.23018625679508267},""strict_exceedances"":{""0.01"":118,""0.1"":5}}"
