cell_id,dataset,condition,realization,order,checkpoint,metric,planned,scored,numerator,value,evaluated_value,status,status_counts
81b1e9cb4e216a6cd1cd565a,zsre,R1_nonlearned,0,103,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
81b1e9cb4e216a6cd1cd565a,zsre,R1_nonlearned,0,103,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
81b1e9cb4e216a6cd1cd565a,zsre,R1_nonlearned,0,103,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
81b1e9cb4e216a6cd1cd565a,zsre,R1_nonlearned,0,103,1000,RET-GS,1000,1000,502,0.502,0.502,complete,"{""ok"":1000}"
81b1e9cb4e216a6cd1cd565a,zsre,R1_nonlearned,0,103,1000,LS,50,50,49,0.98,0.98,complete,"{""ok"":50}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,100,RET-GS,100,100,67,0.67,0.67,complete,"{""ok"":100}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,100,LS,50,50,50,1,1,complete,"{""ok"":50}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,300,RET-GS,300,300,169,0.56333333,0.56333333,complete,"{""ok"":300}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,1000,RET-GS,1000,1000,502,0.502,0.502,complete,"{""ok"":1000}"
deb5f473d9ca2ed544926204,zsre,R1_nonlearned,0,104,1000,LS,50,50,49,0.98,0.98,complete,"{""ok"":50}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,100,RET-GS,100,100,20,0.2,0.2,complete,"{""ok"":100}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,100,LS,50,50,7,0.14,0.14,complete,"{""ok"":50}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,300,RET-GS,300,300,47.5,0.15833333,0.15833333,complete,"{""ok"":300}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,300,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,1000,RET-GS,1000,1000,126,0.126,0.126,complete,"{""ok"":1000}"
0b6ade77641a02c1c85574b0,counterfact,R1_nonlearned,0,100,1000,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,100,RET-GS,100,100,18.5,0.185,0.185,complete,"{""ok"":100}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,100,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,300,RET-GS,300,300,34,0.11333333,0.11333333,complete,"{""ok"":300}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,300,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,1000,RET-GS,1000,1000,126,0.126,0.126,complete,"{""ok"":1000}"
ee67c592789829e7dd808ede,counterfact,R1_nonlearned,0,101,1000,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,100,RET-GS,100,100,16,0.16,0.16,complete,"{""ok"":100}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,100,LS,50,50,4,0.08,0.08,complete,"{""ok"":50}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,300,RET-GS,300,300,43.5,0.145,0.145,complete,"{""ok"":300}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,300,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,1000,RET-GS,1000,1000,126,0.126,0.126,complete,"{""ok"":1000}"
8be432675ed4dc57f9108bd4,counterfact,R1_nonlearned,0,102,1000,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,100,RET-GS,100,100,26.5,0.265,0.265,complete,"{""ok"":100}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,100,LS,50,50,2,0.04,0.04,complete,"{""ok"":50}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,300,RET-GS,300,300,42,0.14,0.14,complete,"{""ok"":300}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,300,LS,50,50,2,0.04,0.04,complete,"{""ok"":50}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,1000,RET-GS,1000,1000,126,0.126,0.126,complete,"{""ok"":1000}"
78928f2782d91d888ef24d52,counterfact,R1_nonlearned,0,103,1000,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,100,RET-GS,100,100,16,0.16,0.16,complete,"{""ok"":100}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,100,LS,50,50,7,0.14,0.14,complete,"{""ok"":50}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,300,RET-GS,300,300,31.5,0.105,0.105,complete,"{""ok"":300}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,300,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,1000,RET-GS,1000,1000,126,0.126,0.126,complete,"{""ok"":1000}"
de785feed05c9f4c2a9e9273,counterfact,R1_nonlearned,0,104,1000,LS,50,50,1,0.02,0.02,complete,"{""ok"":50}"
de0b9612418e6d573ed77679,mquake,R1_nonlearned,0,100,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
de0b9612418e6d573ed77679,mquake,R1_nonlearned,0,100,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
de0b9612418e6d573ed77679,mquake,R1_nonlearned,0,100,100,RET-GS,100,100,0,0,0,complete,"{""ok"":100}"
de0b9612418e6d573ed77679,mquake,R1_nonlearned,0,100,100,LS,50,50,0,0,0,complete,"{""ok"":50}"
de0b9612418e6d573ed77679,mquake,R1_nonlearned,0,100,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
de0b9612418e6d573ed77679,mquake,R1_nonlearned,0,100,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
de0b9612418e6d573ed77679,mquake,R1_nonlearned,0,100,300,RET-GS,300,300,0,0,0,complete,"{""ok"":300}"
de0b9612418e6d573ed77679,mquake,R1_nonlearned,0,100,300,LS,50,50,0,0,0,complete,"{""ok"":50}"
be37e2a1ff4a079e56efe268,mquake,R1_nonlearned,0,101,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
be37e2a1ff4a079e56efe268,mquake,R1_nonlearned,0,101,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
be37e2a1ff4a079e56efe268,mquake,R1_nonlearned,0,101,100,RET-GS,100,100,0,0,0,complete,"{""ok"":100}"
be37e2a1ff4a079e56efe268,mquake,R1_nonlearned,0,101,100,LS,50,50,0,0,0,complete,"{""ok"":50}"
be37e2a1ff4a079e56efe268,mquake,R1_nonlearned,0,101,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
be37e2a1ff4a079e56efe268,mquake,R1_nonlearned,0,101,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
be37e2a1ff4a079e56efe268,mquake,R1_nonlearned,0,101,300,RET-GS,300,300,0,0,0,complete,"{""ok"":300}"
be37e2a1ff4a079e56efe268,mquake,R1_nonlearned,0,101,300,LS,50,50,0,0,0,complete,"{""ok"":50}"
1e6b766c4139230c18547234,mquake,R1_nonlearned,0,102,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
1e6b766c4139230c18547234,mquake,R1_nonlearned,0,102,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
1e6b766c4139230c18547234,mquake,R1_nonlearned,0,102,100,RET-GS,100,100,0,0,0,complete,"{""ok"":100}"
1e6b766c4139230c18547234,mquake,R1_nonlearned,0,102,100,LS,50,50,0,0,0,complete,"{""ok"":50}"
1e6b766c4139230c18547234,mquake,R1_nonlearned,0,102,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
1e6b766c4139230c18547234,mquake,R1_nonlearned,0,102,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
1e6b766c4139230c18547234,mquake,R1_nonlearned,0,102,300,RET-GS,300,300,0,0,0,complete,"{""ok"":300}"
1e6b766c4139230c18547234,mquake,R1_nonlearned,0,102,300,LS,50,50,0,0,0,complete,"{""ok"":50}"
c0a54c5fbf1ce7776efc983e,mquake,R1_nonlearned,0,103,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
c0a54c5fbf1ce7776efc983e,mquake,R1_nonlearned,0,103,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
c0a54c5fbf1ce7776efc983e,mquake,R1_nonlearned,0,103,100,RET-GS,100,100,0,0,0,complete,"{""ok"":100}"
c0a54c5fbf1ce7776efc983e,mquake,R1_nonlearned,0,103,100,LS,50,50,0,0,0,complete,"{""ok"":50}"
c0a54c5fbf1ce7776efc983e,mquake,R1_nonlearned,0,103,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
c0a54c5fbf1ce7776efc983e,mquake,R1_nonlearned,0,103,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
c0a54c5fbf1ce7776efc983e,mquake,R1_nonlearned,0,103,300,RET-GS,300,300,0,0,0,complete,"{""ok"":300}"
c0a54c5fbf1ce7776efc983e,mquake,R1_nonlearned,0,103,300,LS,50,50,0,0,0,complete,"{""ok"":50}"
7499c19b813dcada2c67ae39,mquake,R1_nonlearned,0,104,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
7499c19b813dcada2c67ae39,mquake,R1_nonlearned,0,104,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
7499c19b813dcada2c67ae39,mquake,R1_nonlearned,0,104,100,RET-GS,100,100,0,0,0,complete,"{""ok"":100}"
7499c19b813dcada2c67ae39,mquake,R1_nonlearned,0,104,100,LS,50,50,0,0,0,complete,"{""ok"":50}"
7499c19b813dcada2c67ae39,mquake,R1_nonlearned,0,104,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
7499c19b813dcada2c67ae39,mquake,R1_nonlearned,0,104,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
7499c19b813dcada2c67ae39,mquake,R1_nonlearned,0,104,300,RET-GS,300,300,0,0,0,complete,"{""ok"":300}"
7499c19b813dcada2c67ae39,mquake,R1_nonlearned,0,104,300,LS,50,50,0,0,0,complete,"{""ok"":50}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,100,RET-GS,100,100,38,0.38,0.38,complete,"{""ok"":100}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,100,LS,50,50,50,1,1,complete,"{""ok"":50}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,300,RET-ES,300,300,296,0.98666667,0.98666667,complete,"{""ok"":300}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,300,RET-GS,300,300,95,0.31666667,0.31666667,complete,"{""ok"":300}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,RET-ES,1000,1000,652,0.652,0.652,complete,"{""ok"":1000}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,RET-GS,1000,1000,197,0.197,0.197,complete,"{""ok"":1000}"
39c7fd4929721e8dcba56b94,zsre,v0_stable,0,100,1000,LS,50,50,50,1,1,complete,"{""ok"":50}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,100,RET-ES,100,100,98,0.98,0.98,complete,"{""ok"":100}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,100,RET-GS,100,100,50,0.5,0.5,complete,"{""ok"":100}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,100,LS,50,50,50,1,1,complete,"{""ok"":50}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,300,RET-ES,300,300,296,0.98666667,0.98666667,complete,"{""ok"":300}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,300,RET-GS,300,300,109,0.36333333,0.36333333,complete,"{""ok"":300}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,RET-ES,1000,1000,671,0.671,0.671,complete,"{""ok"":1000}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,RET-GS,1000,1000,158,0.158,0.158,complete,"{""ok"":1000}"
b887b1046cd563d990765e01,zsre,v0_stable,0,101,1000,LS,50,50,50,1,1,complete,"{""ok"":50}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,100,RET-GS,100,100,43,0.43,0.43,complete,"{""ok"":100}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,100,LS,50,50,50,1,1,complete,"{""ok"":50}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,300,RET-ES,300,300,297,0.99,0.99,complete,"{""ok"":300}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,300,RET-GS,300,300,93,0.31,0.31,complete,"{""ok"":300}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,RET-ES,1000,1000,676,0.676,0.676,complete,"{""ok"":1000}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,RET-GS,1000,1000,186,0.186,0.186,complete,"{""ok"":1000}"
435235a6719279d1cc87ad66,zsre,v0_stable,0,102,1000,LS,50,50,50,1,1,complete,"{""ok"":50}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,100,RET-GS,100,100,48,0.48,0.48,complete,"{""ok"":100}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,100,LS,50,50,50,1,1,complete,"{""ok"":50}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,300,RET-ES,300,300,298,0.99333333,0.99333333,complete,"{""ok"":300}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,300,RET-GS,300,300,98,0.32666667,0.32666667,complete,"{""ok"":300}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,RET-ES,1000,1000,650,0.65,0.65,complete,"{""ok"":1000}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,RET-GS,1000,1000,184,0.184,0.184,complete,"{""ok"":1000}"
aaed1cf9e8ce7cf1cf3749fa,zsre,v0_stable,0,103,1000,LS,50,50,50,1,1,complete,"{""ok"":50}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,100,RET-GS,100,100,53,0.53,0.53,complete,"{""ok"":100}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,100,LS,50,50,47,0.94,0.94,complete,"{""ok"":50}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,300,RET-ES,300,300,296,0.98666667,0.98666667,complete,"{""ok"":300}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,300,RET-GS,300,300,101,0.33666667,0.33666667,complete,"{""ok"":300}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,RET-ES,1000,1000,651,0.651,0.651,complete,"{""ok"":1000}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,RET-GS,1000,1000,196,0.196,0.196,complete,"{""ok"":1000}"
92a5ef6855124ffc5a8d6163,zsre,v0_stable,0,104,1000,LS,50,50,50,1,1,complete,"{""ok"":50}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,100,RET-GS,100,100,0,0,0,complete,"{""ok"":100}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,100,LS,50,50,50,1,1,complete,"{""ok"":50}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,300,RET-GS,300,300,0,0,0,complete,"{""ok"":300}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,RET-GS,1000,1000,0,0,0,complete,"{""ok"":1000}"
baa601113af675024e73bc30,counterfact,v0_stable,0,100,1000,LS,50,50,50,1,1,complete,"{""ok"":50}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,100,RET-GS,100,100,0,0,0,complete,"{""ok"":100}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,100,LS,50,50,50,1,1,complete,"{""ok"":50}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,300,RET-GS,300,300,0,0,0,complete,"{""ok"":300}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,RET-GS,1000,1000,0,0,0,complete,"{""ok"":1000}"
b6b271f3383f85fb19e49836,counterfact,v0_stable,0,101,1000,LS,50,50,50,1,1,complete,"{""ok"":50}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,100,ES,100,100,100,1,1,complete,"{""ok"":100}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,100,RET-ES,100,100,100,1,1,complete,"{""ok"":100}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,100,RET-GS,100,100,0,0,0,complete,"{""ok"":100}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,100,LS,50,50,50,1,1,complete,"{""ok"":50}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,300,ES,300,300,300,1,1,complete,"{""ok"":300}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,300,RET-ES,300,300,300,1,1,complete,"{""ok"":300}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,300,RET-GS,300,300,0,0,0,complete,"{""ok"":300}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,300,LS,50,50,50,1,1,complete,"{""ok"":50}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,1000,ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,1000,RET-ES,1000,1000,1000,1,1,complete,"{""ok"":1000}"
6c0124a2d35b8b4bf8d2a321,counterfact,v0_stable,0,102,1000,RET-GS,1000,1000,0,0,0,complete,"{""ok"":1000}"
