cell_id,dataset,condition,realization,order,block,charged_process_seconds,uncovered_driver_seconds,failures,retries,unknown_cost,parent_decision_present,finish
2172052824abd70e8135366f,zsre,R1_nonlearned,1,101,2,2161.7846582939965,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/2172052824abd70e8135366f-e05b947f4c4d4d56b660a53a98be93bf/finish.json"", ""sha256"": ""1fd82afb3fa64176076dedb4ab33061240a42d13328bdaf5def5b82a14f07b1a"", ""wall_seconds"": 2161.7846582939965}"
5c394f4861164c1d5b31de4c,zsre,R1_nonlearned,1,102,2,2188.8383355069673,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/5c394f4861164c1d5b31de4c-81a6859464f94f429e6bcb39b3fb456d/finish.json"", ""sha256"": ""05a930eb93bd0118e702f5e4e2caa88a2369c63c86763193fcf1e61dc30a8326"", ""wall_seconds"": 2188.8383355069673}"
c9d2325e783e57ac5eafa34d,zsre,R1_nonlearned,1,103,2,2145.135532098997,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/c9d2325e783e57ac5eafa34d-f4e4fdaa303441b6b1d9551f98d38b7c/finish.json"", ""sha256"": ""2299e343098cff4dbd1d7a9c625729d02f5597a06209c7ccd188327ae885fd2e"", ""wall_seconds"": 2145.135532098997}"
3fdc7c12d6d583f46608eac6,zsre,R1_nonlearned,1,104,2,2230.626466766,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/3fdc7c12d6d583f46608eac6-f22b136f18a741888ac47dc093c93033/finish.json"", ""sha256"": ""e0caea252512c4c1fe56405efbae97f9b15200047c95c0553d9a4f30911c37e9"", ""wall_seconds"": 2230.626466766}"
a7d551c093fd3333314813a5,counterfact,R1_nonlearned,1,100,2,2163.485191999993,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/a7d551c093fd3333314813a5-0c9bf38beed1428d9d3affc5b6b76b09/finish.json"", ""sha256"": ""bf658751ea05d76fc4ea0335a5954c753b654bde36fa266d16ead1f449c87914"", ""wall_seconds"": 2163.485191999993}"
c402523c2460a62d6040ddd0,counterfact,R1_nonlearned,1,101,2,2189.1926451789914,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/c402523c2460a62d6040ddd0-31493a9d002940b3bac33db3e964845a/finish.json"", ""sha256"": ""68a0a3e8b8ee4fd65c63964436d5939385a09e32d8e457ab2857ab7ebd9d3809"", ""wall_seconds"": 2189.1926451789914}"
b103826472ba7653cd8fd13a,counterfact,R1_nonlearned,1,102,2,2129.500085290987,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/b103826472ba7653cd8fd13a-f0319e13dabf40d4ba7536bc62fe939c/finish.json"", ""sha256"": ""70beb5c8f8b11d20c8faab9de48cccc1b485892a2600c23cbdd2a1493e41137a"", ""wall_seconds"": 2129.500085290987}"
525ad705ad7008ed3ea378eb,counterfact,R1_nonlearned,1,103,2,2160.42315557698,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/525ad705ad7008ed3ea378eb-3848addcc7ea40c182504b9cf0594fee/finish.json"", ""sha256"": ""5de3f30410b7cb73e93f611e575b3b01f4160ac07ba71a4a478c0bc0eb389d9b"", ""wall_seconds"": 2160.42315557698}"
8a4bcb6e358e98c523b0d0c3,counterfact,R1_nonlearned,1,104,2,2165.016026106954,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/8a4bcb6e358e98c523b0d0c3-5e1ea3cc82bc4bb2899c3566fa2121af/finish.json"", ""sha256"": ""0b1717e298e4981339f2c14cafc5441cfdc88caf7ef1bba549bccfcc0ca71c05"", ""wall_seconds"": 2165.016026106954}"
144f77ff21860a8a089a8080,mquake,R1_nonlearned,1,100,2,1291.715830803034,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/144f77ff21860a8a089a8080-a8b3696c46d045d6a32c04aebb035d39/finish.json"", ""sha256"": ""171cd1f8a500e92fd1cb6764bb89cdf52cbd819797e2b56245b17ef7f75ac240"", ""wall_seconds"": 1291.715830803034}"
3c3212c0cad597bafe0d5782,mquake,R1_nonlearned,1,101,2,1357.1315702289576,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/3c3212c0cad597bafe0d5782-aaa4633d3a414797a40611887f8b899d/finish.json"", ""sha256"": ""3484fd7425c35053b660f66d37d62a594acc1c7e3d7d415af561bde7fcedf212"", ""wall_seconds"": 1357.1315702289576}"
5d467b73f60b99b3d07f8c02,mquake,R1_nonlearned,1,102,2,1390.0856848320109,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/5d467b73f60b99b3d07f8c02-6084d97857ee4c868f3a7ded77820070/finish.json"", ""sha256"": ""3342d225bb559141dec35dd1d7a93c9d75065d92cda959ce151d1728d12728ae"", ""wall_seconds"": 1390.0856848320109}"
a81b13b1b22e0bfe489daaa0,mquake,R1_nonlearned,1,103,2,1374.3504590780358,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/a81b13b1b22e0bfe489daaa0-4adddedd561e40bc8f29e9d94f552171/finish.json"", ""sha256"": ""c9319a73f553930be29f1e2dff9419ae6920adc984acef4131ed38a9860ee3b2"", ""wall_seconds"": 1374.3504590780358}"
1aff34869825a76d502d92a3,mquake,R1_nonlearned,1,104,2,1385.530409044004,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/1aff34869825a76d502d92a3-352fe2d87b4a444598cb152180bea582/finish.json"", ""sha256"": ""a74cf93db32ca5890e33bf204e6b1c8e12ba915cdec327cbc2ad005513da7ab4"", ""wall_seconds"": 1385.530409044004}"
3b70d3d44297fc1197610228,zsre,v0_stable,1,100,2,4747.300712822005,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/3b70d3d44297fc1197610228-a205cd65ea6941e4b922809227526ff2/finish.json"", ""sha256"": ""e5da69b31c96f8d4ffb8853bc3eec3dc729090e2b85b662e98e14d3e29e1649a"", ""wall_seconds"": 4747.300712822005}"
84bae28d26e5f5a3e555b601,zsre,v0_stable,1,101,2,4839.287368057005,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/84bae28d26e5f5a3e555b601-31d6837ac4a04181b85e6b1fbaab8b9b/finish.json"", ""sha256"": ""3aec2c18f3d2c10635c0d9886dbbd481627d3d170894f0ec858cf1e4ba28512a"", ""wall_seconds"": 4839.287368057005}"
07b9bad1f676110cb8bae7df,zsre,v0_stable,1,102,2,4720.369307156012,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/07b9bad1f676110cb8bae7df-4caf917847c2471a9dc86f38864d391a/finish.json"", ""sha256"": ""508c64b8aed492db108265a6a04cdd3370787811391ccba9e890891af77908fe"", ""wall_seconds"": 4720.369307156012}"
0ff8a61a760d6836f469629b,zsre,v0_stable,1,103,2,4789.290686997003,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/0ff8a61a760d6836f469629b-174a65a1081446c0b61fe5addfcaeb18/finish.json"", ""sha256"": ""4895731b4fa89b137d921c3b9e67578d692f4ef28d02a36cca29ab5e13b36e42"", ""wall_seconds"": 4789.290686997003}"
40034291ac69439c82ae1fc3,zsre,v0_stable,1,104,2,4652.442058267014,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/40034291ac69439c82ae1fc3-f412ea5436f44d69865ce4a62dad8cc8/finish.json"", ""sha256"": ""e90e1ff3841ca008bd85d93528eecce7b17a29159ad0bd10b86bd2030effb0f9"", ""wall_seconds"": 4652.442058267014}"
6d8d11dbbbc7b736c6386bca,counterfact,v0_stable,1,100,2,9706.414170910022,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/6d8d11dbbbc7b736c6386bca-434a29343d69425bbe0895131ce37d3b/finish.json"", ""sha256"": ""7b8af2869870a7b94f007c7844779cdbb4863f84295cf75b6478b9895b3c90ed"", ""wall_seconds"": 9706.414170910022}"
cefda69ce81ca1253435bac7,counterfact,v0_stable,1,101,2,9686.23712968902,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/cefda69ce81ca1253435bac7-683475a3af1c45cfa74c0b16c4ce623e/finish.json"", ""sha256"": ""e2c74e0b24bbdf89eefa1bbb6a407c536117e19f1193a40df3d42600cf9060da"", ""wall_seconds"": 9686.23712968902}"
e42cd6f9b5b86feb491512f6,counterfact,v0_stable,1,102,2,9762.645819306956,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/e42cd6f9b5b86feb491512f6-cc8c727777ca447bb5a5550418d93b19/finish.json"", ""sha256"": ""0af643d5c9dcafc753906b7caa8f0f4f0e82a52a264b1112be680b5cf6cd03ba"", ""wall_seconds"": 9762.645819306956}"
e0f2bb19e19594c972c0ef15,counterfact,v0_stable,1,103,2,9713.486875332019,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/e0f2bb19e19594c972c0ef15-46f048cf7b5747a590b548b7ec72be87/finish.json"", ""sha256"": ""c700a767456d845b7769722a7d944441b3254b7ddea8a5112d87f20a3feea2fa"", ""wall_seconds"": 9713.486875332019}"
0d4d946cb9ff28b7e6af3c4d,counterfact,v0_stable,1,104,2,9831.161960555008,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/0d4d946cb9ff28b7e6af3c4d-58c9d375c9204920bb36a8c133160e6b/finish.json"", ""sha256"": ""4aed3aff117c9eb3bb5336afe968036e5043ff5e64d7954631d1e4a98a9ecadc"", ""wall_seconds"": 9831.161960555008}"
9179614db32d3fd8b437475b,mquake,v0_stable,1,100,2,2922.2382913589827,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/9179614db32d3fd8b437475b-c2e9375be91041d5ab1cd60be60cfc55/finish.json"", ""sha256"": ""52d6b14f42f03f7764573f060d1b1a1cc0e2fed9fca83640382eec4639a6dca4"", ""wall_seconds"": 2922.2382913589827}"
e146662ae0ab343921979246,mquake,v0_stable,1,101,2,2995.522278674005,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/e146662ae0ab343921979246-10bd61aa70ed4f4b9089f881d00d7bcc/finish.json"", ""sha256"": ""0c3877b4495d6fd28d3a5afdea9f0b9549ce3a864ab368b0615e8ef38af895b7"", ""wall_seconds"": 2995.522278674005}"
c770960b77b2d9f6304f1a34,mquake,v0_stable,1,102,2,2971.6886016270146,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/c770960b77b2d9f6304f1a34-80217494540a4570892d4806f3befd83/finish.json"", ""sha256"": ""3e71d71e8a5c722f35a3ec5c21670661ea3966dc83ccf835f306a93bab6bf1da"", ""wall_seconds"": 2971.6886016270146}"
d49ef9c7980da822326bc6ac,mquake,v0_stable,1,103,2,2980.7680975100375,0,0,0,False,False,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/d49ef9c7980da822326bc6ac-2ad722a2e1a24546a3ba845dcca52449/finish.json"", ""sha256"": ""65eedefa293b0b91aca916ebe90a2a32469ebc9f3442f0d7a37e4fa0e6834933"", ""wall_seconds"": 2980.7680975100375}"
eef5c3dc3fc8291d75199816,mquake,v0_stable,1,104,2,2762.9162479069782,0,0,0,False,False,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/eef5c3dc3fc8291d75199816-7460bae139c24a88b9e0cf41fa56dc12/finish.json"", ""sha256"": ""8c2b3fb4ad13e5a93c542a073e42687443094d61efcaf48cc3c60232ebabee6e"", ""wall_seconds"": 2762.9162479069782}"
0417f598d89548e3200a3fe4,zsre,R1_learned_ff,2,100,3,4385.154705602035,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/0417f598d89548e3200a3fe4-501f743a6de04ce689de2be28369b2bf/finish.json"", ""sha256"": ""b0f4aa43f8814998b3c7ad6d5b0610ea23ef3ec6983b594b6de6d5ef30dce412"", ""wall_seconds"": 4385.154705602035}"
12a9c0da62781d521da26cd5,zsre,R1_learned_ff,2,101,3,4405.572526729025,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/12a9c0da62781d521da26cd5-3f0d1f4f31a24a1e843b49320a068618/finish.json"", ""sha256"": ""ab83d5d17c73ac84f323e97933908c3c81f3a5975280e63eb3183b4d7a74d5cb"", ""wall_seconds"": 4405.572526729025}"
c2a67190edb39398491bd651,zsre,R1_learned_ff,2,102,3,4347.1253938329755,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/c2a67190edb39398491bd651-ab20a887d3e24a0290360d02678aeb73/finish.json"", ""sha256"": ""a4e019fa8907a3a126ef8d9b2177a9655703656181d7a3859802f5508b15625b"", ""wall_seconds"": 4347.1253938329755}"
58cc3599099d7ab60e5d1413,zsre,R1_learned_ff,2,103,3,4364.673325742013,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/58cc3599099d7ab60e5d1413-5c8b4bf504554e65863fc255a002863c/finish.json"", ""sha256"": ""17595e1ad6f8ed2ccfc22f2a0388fb6bb57bfd53e7a80add0b5c2708438fb30e"", ""wall_seconds"": 4364.673325742013}"
4206e18c23b43bb312e045e6,zsre,R1_learned_ff,2,104,3,4351.958751518978,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/4206e18c23b43bb312e045e6-8501a23e0cec4f8d92c311b6d6d2bc99/finish.json"", ""sha256"": ""05460079df0869dde89a9ff8376c69e1d977cff8332495e267d5f5b06a3a4c6d"", ""wall_seconds"": 4351.958751518978}"
fa46e16c8436f7ea4a5c3f06,counterfact,R1_learned_ff,2,100,3,4243.390609919967,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/fa46e16c8436f7ea4a5c3f06-e241ed15b9264a1488faac064dc32def/finish.json"", ""sha256"": ""ad80f5de20d378de7b229637488f75057e4f284cfa9e206d2c1e365f74bd47fd"", ""wall_seconds"": 4243.390609919967}"
162686f6303fe986619d236d,counterfact,R1_learned_ff,2,101,3,4279.657131376967,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/162686f6303fe986619d236d-1e7d214b9bbf4abdb4eb35fe261f9c91/finish.json"", ""sha256"": ""9359ac059f146c8f40ac1eca1f689824e15ad9c864209372a91a86f30698fc50"", ""wall_seconds"": 4279.657131376967}"
029ecd260f3e085063714d3f,counterfact,R1_learned_ff,2,102,3,4273.0237138249795,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/029ecd260f3e085063714d3f-e6b45937ca9c45a7b5bcba25c5520527/finish.json"", ""sha256"": ""660eb3601d737d894d310d166a4119936f2dd30dfa9ffb8e63f804dd34eee91f"", ""wall_seconds"": 4273.0237138249795}"
7197775fb7f97a465fd3310e,counterfact,R1_learned_ff,2,103,3,4286.365841345978,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/7197775fb7f97a465fd3310e-cd18119ceef447eeb8f14eb2bca0bb44/finish.json"", ""sha256"": ""7a9d2839351a44fed30eeb78f196b4bcd35e1ac7cdde3073108dd4a1ef004979"", ""wall_seconds"": 4286.365841345978}"
6de7e97b6cb167d048dc31ba,counterfact,R1_learned_ff,2,104,3,4236.226720075007,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/6de7e97b6cb167d048dc31ba-d023028955884262a2f32ace9b837217/finish.json"", ""sha256"": ""182c4fcc39ea12e609fd6c447668b1486860c480c330cebb05077e574804a3b2"", ""wall_seconds"": 4236.226720075007}"
fcd702d12d5d6bfae824379b,mquake,R1_learned_ff,2,100,3,2114.0983211249695,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/fcd702d12d5d6bfae824379b-8210d849b4d346e8990e3ddabc373d98/finish.json"", ""sha256"": ""e781d50f6eaf4d076e8cb058ce923bbd5e92ae2f92e8bd47193b3d85f41fa5f3"", ""wall_seconds"": 2114.0983211249695}"
9a1d038b95f534b43185c7fc,mquake,R1_learned_ff,2,101,3,2118.430887549999,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/9a1d038b95f534b43185c7fc-0bbdd1bdcf474208814fed3b25945901/finish.json"", ""sha256"": ""9b05b978d44d0178e99360248be49fbd9397b6b6b6cb2f2d9748ad889c52ade0"", ""wall_seconds"": 2118.430887549999}"
dfc9c9b480e482911c457e07,mquake,R1_learned_ff,2,102,3,2114.5419474099763,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/dfc9c9b480e482911c457e07-ce5f531a5e5449029edcdde5981e6eba/finish.json"", ""sha256"": ""65fb18fa59de92cb99930d714d9cc37e6c347fd0f2ede0739af38b427242d231"", ""wall_seconds"": 2114.5419474099763}"
34fce88c919bcae6410e4d94,mquake,R1_learned_ff,2,103,3,2122.9521001260146,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/34fce88c919bcae6410e4d94-ba4e1bfaead74629a6c84d9fe91b12d1/finish.json"", ""sha256"": ""fef86ead0f2a3b14c57ce5a581593f154773d13dd925d87c22ed1b095ddc011b"", ""wall_seconds"": 2122.9521001260146}"
7a39ae192fb0b1038c651f64,mquake,R1_learned_ff,2,104,3,2131.595153303002,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/7a39ae192fb0b1038c651f64-8784ec9b8ddb4fe682ed5f424aaa7a29/finish.json"", ""sha256"": ""f58dcc922ef9486bc787f05899fbfc958030eda3a161931f3d556021a0bb883d"", ""wall_seconds"": 2131.595153303002}"
13465e8d0dc3824fced8e891,zsre,R1_nonlearned,2,100,3,2120.417802545009,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/13465e8d0dc3824fced8e891-29786f983c734d1dbc35c4eacd284319/finish.json"", ""sha256"": ""d3eb31127d390cb50ade26e6a28ee75db450960b3ad7ca6894e6fa891e0360dd"", ""wall_seconds"": 2120.417802545009}"
24840672cf1682dd450fdcd2,zsre,R1_nonlearned,2,101,3,2196.153044126986,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/24840672cf1682dd450fdcd2-cdc126a0f3d341e795d13942b7ccd45d/finish.json"", ""sha256"": ""363662a64bec0eb2a1ecfc517500ea890677d204bef2c38928a627e7bc1d732f"", ""wall_seconds"": 2196.153044126986}"
12a6e3e550a7939c6d79349d,zsre,R1_nonlearned,2,102,3,2213.0558278100216,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/12a6e3e550a7939c6d79349d-55c1a417fefc4b20b9a7d87bfae508b8/finish.json"", ""sha256"": ""189a718798d436c13e150076b6c6152693b677769653bec376bf07564398519c"", ""wall_seconds"": 2213.0558278100216}"
fa5b51891eb78dc707e6471f,zsre,R1_nonlearned,2,103,3,2223.168976971996,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/fa5b51891eb78dc707e6471f-e982860987c145078a03e60ee6629ac0/finish.json"", ""sha256"": ""93bc43f6638369e54c95bfe56e6818cb9c89dc5959d7ee66dd8592fbcdc7da62"", ""wall_seconds"": 2223.168976971996}"
861810fbdd6ebe7502383382,zsre,R1_nonlearned,2,104,3,2180.223892943992,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/861810fbdd6ebe7502383382-f8b26ecefd664406b650e540b84f173e/finish.json"", ""sha256"": ""4ef2bf04b096ea0e4c608b011ce60dc28184303113e72c32d481bddb3dbe086e"", ""wall_seconds"": 2180.223892943992}"
6ed2474713b3a311b4ec6b08,counterfact,R1_nonlearned,2,100,3,2155.2779457639554,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/6ed2474713b3a311b4ec6b08-d917fbbda471444590f7ea92ffc96c18/finish.json"", ""sha256"": ""7affde3f0e09bb0cb39ed98632d3d5550d15686359e29c41b8e6bee8e2b5e80a"", ""wall_seconds"": 2155.2779457639554}"
f939f211b98675ac7c2d951f,counterfact,R1_nonlearned,2,101,3,2162.325002664991,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/f939f211b98675ac7c2d951f-b943f63fa4b845b18f28965b2487955d/finish.json"", ""sha256"": ""844792274101902e6506c83bd3cc88c6b884b15cfaa3f3cbdfdbd21a5cdf8d2a"", ""wall_seconds"": 2162.325002664991}"
19b5e9b462930c6f50f2e2f6,counterfact,R1_nonlearned,2,102,3,2139.91919315001,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/19b5e9b462930c6f50f2e2f6-9871098e229747cba1f6645dada7112f/finish.json"", ""sha256"": ""efe58a65e204dc9c0cb0cbfe4ab14db49ee6c406f97d92cd93fd883279e8dcea"", ""wall_seconds"": 2139.91919315001}"
b14576e3d752f467db2abf18,counterfact,R1_nonlearned,2,103,3,2180.6951475020032,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/b14576e3d752f467db2abf18-8c40669f3e414f9bb4b72d3b7720201f/finish.json"", ""sha256"": ""36bdd7b70ed210b61cc236fc1c1e381e69864710e607a3b6d875edd1fa6e3268"", ""wall_seconds"": 2180.6951475020032}"
da9f71bdb9a8981dac078e6c,counterfact,R1_nonlearned,2,104,3,2106.0401504500187,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/da9f71bdb9a8981dac078e6c-e1284b90b66b4f98921af6ebfe4bfba9/finish.json"", ""sha256"": ""a6526232c96ed57f911b4b035875c5101ca4c357217e8961bb4737275528e0a7"", ""wall_seconds"": 2106.0401504500187}"
9e98169ae668b50d60694317,mquake,R1_nonlearned,2,100,3,1247.9766218750156,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/9e98169ae668b50d60694317-cb0fa73910c540e38adfb10118b5efc5/finish.json"", ""sha256"": ""4874069ac02ae3d80195070960c72c9b0e7fab9b59007bae419950828bff364b"", ""wall_seconds"": 1247.9766218750156}"
ff570734d7837a1ba9e77528,mquake,R1_nonlearned,2,101,3,1368.1106379569974,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/ff570734d7837a1ba9e77528-4b6871ffa8364d5f89953100de242144/finish.json"", ""sha256"": ""73a437a9dc80e689cbc14e49206d49a0e340209e4309d990f6d8a8e6a04c373f"", ""wall_seconds"": 1368.1106379569974}"
4fd2bc51397502cb1c085b5c,mquake,R1_nonlearned,2,102,3,1371.4622080289992,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/4fd2bc51397502cb1c085b5c-2d402977e1bc4b248fd9a64eb1a63589/finish.json"", ""sha256"": ""24cba8cc726c63a4ec165b9384f09e94a43c838124032f171df906ea04bff448"", ""wall_seconds"": 1371.4622080289992}"
c0e77c94b06dd3464838be93,mquake,R1_nonlearned,2,103,3,1395.9456137079978,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/c0e77c94b06dd3464838be93-a2eeb7ce837644bfb079a019f2c0efcb/finish.json"", ""sha256"": ""0d2e8867f5b52d711b4c45fc9521699a57974b4dca5220402abffa23aac90268"", ""wall_seconds"": 1395.9456137079978}"
4c700c665ce70ca41e4569dd,mquake,R1_nonlearned,2,104,3,1344.125427691033,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/4c700c665ce70ca41e4569dd-3b69ec2e7f0e4cafa9382d70c40171c0/finish.json"", ""sha256"": ""8e9478430ebc0c57c1b8f825e1cb5aa4f07968590829711779e28c74c59a2edd"", ""wall_seconds"": 1344.125427691033}"
dc17fc3637068157dba0207d,zsre,v0_stable,2,100,3,4746.264087121992,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/dc17fc3637068157dba0207d-eae1ce7a82384582abfa4d45cc51a40a/finish.json"", ""sha256"": ""1c50986e9d153fb3ae067c99c020f70f2b5300d9671e3e4105e16d90e64064b3"", ""wall_seconds"": 4746.264087121992}"
727b32ab9723cb9feba71636,zsre,v0_stable,2,101,3,4735.797439203947,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/727b32ab9723cb9feba71636-4851cb0f5a3b4be19d39c8bd5f651db5/finish.json"", ""sha256"": ""d4fc1851f23b8a223ae97b5e459ab8f31541fc0b46ef47ba23306d8bf83bee96"", ""wall_seconds"": 4735.797439203947}"
a02980b0886a222f8e2f58e8,zsre,v0_stable,2,102,3,4752.524762714049,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/a02980b0886a222f8e2f58e8-31e7df05ba1d4db3a231681772cd7e57/finish.json"", ""sha256"": ""d77cb45d3aa587e381928774817cbbaf501f13f7cc2af7fa4580f5615e470a64"", ""wall_seconds"": 4752.524762714049}"
9aeb330f6c7e29c85ee56da0,zsre,v0_stable,2,103,3,4852.156113589008,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/9aeb330f6c7e29c85ee56da0-deec099a74654b0986e397a6412c17cb/finish.json"", ""sha256"": ""6674aa179843b778d97963914fdecd8539f07b9c5577d1980e8cc5bd5f299aba"", ""wall_seconds"": 4852.156113589008}"
0e0ee9a35e1116f7dafb423d,zsre,v0_stable,2,104,3,4716.097089458024,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/0e0ee9a35e1116f7dafb423d-71dbedb8172e44fab6de10a72c91a5e1/finish.json"", ""sha256"": ""a8f6ab441bcff6dcd705351c3524106b25a70e1b85b67370bd9c9457ce3312eb"", ""wall_seconds"": 4716.097089458024}"
862cd40c359e48e5a7998e3f,counterfact,v0_stable,2,100,3,9704.36659010005,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/862cd40c359e48e5a7998e3f-88bd5856d620444aa8ef026c8581e6e5/finish.json"", ""sha256"": ""a55d20f7a846fa38465cb2e348340f68c4655fd7b6d3da1e951b36498634ebef"", ""wall_seconds"": 9704.36659010005}"
89b258fddde381d9a09429d9,counterfact,v0_stable,2,101,3,9685.383821249998,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/89b258fddde381d9a09429d9-1eeb45c1d95a4761893e63a3fd13d8c0/finish.json"", ""sha256"": ""7d2132132a6ce64836aadba91b7fd34b98bbb710c876b55d9d7319f7426abd5a"", ""wall_seconds"": 9685.383821249998}"
090d1237381f4ee02fcbd05d,counterfact,v0_stable,2,102,3,9724.426806097035,0,0,0,False,True,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/090d1237381f4ee02fcbd05d-c83912d590e74ac9aa33533c5677d5dd/finish.json"", ""sha256"": ""0d2782ca29eaaefc45f8c15cfc94bef1adc92ae943594b3595869e4be54e9a7d"", ""wall_seconds"": 9724.426806097035}"
