attempts,cell,cell_id,charged_process_seconds,checkpoint_receipts,covered_driver_seconds,decision,failures,finish,integrity_profile,phase_count,recipe,result,start,status,uncovered_driver_seconds,unknown_costs,watch_document_context,watch_id,watch_prefix_events,watch_prefix_sha256
1,"{""condition"": ""R1_learned_ff"", ""dataset"": ""zsre"", ""order"": 100, ""realization"": 0}",61348508e40d54351613ab14,4423.990700837981,"[{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-100-8d55a573070d47b3be15/attempt-0000/checkpoint-100.receipt.json"", ""sha256"": ""be635e8947878af0e273550c00e2339cb37d0233c61cad21344c94f464d5a79d""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-100-8d55a573070d47b3be15/attempt-0000/checkpoint-300.receipt.json"", ""sha256"": ""2bd208843cc1841018017e518100c9c541f01052fad6c0342aa578fe1e3d2fb9""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-100-8d55a573070d47b3be15/attempt-0000/checkpoint-1000.receipt.json"", ""sha256"": ""4922d5b660b18c5f59a2f20cbc818dc865395f4bcefe92793114ef06f871bd2b""}]",4416.948726451956,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/61348508e40d54351613ab14-f23c523edbaf4d1da5800fd55845e1c8/decision.json"", ""sha256"": ""a109538a9bf6d85cbf294b8f60a383d4c45a47c756f04bc9aab857fe733ed834""}",0,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/61348508e40d54351613ab14-f23c523edbaf4d1da5800fd55845e1c8/finish.json"", ""sha256"": ""39caa5ff8d3e2c25508d95c4e6bc2875fd701841a7fd4be1b6b63c49eb2a1d79""}",incremental,2016,"{""backend"": {""module"": ""scripts.r1_77b_sealed_backend"", ""path"": ""/home/derp/cap/pc_cap/scripts/r1_77b_sealed_backend.py"", ""sha256"": ""e3b4514dd097d10d59c479add9522c548db41ae830aed2c6f49fd622e3b4fd19""}, ""path"": ""/home/derp/cap/pc_cap/docs/tasks/R1-final-cell-recipes/61348508e40d54351613ab14.json"", ""sha256"": ""a14686a8bd0651e8e06b6bbf64b90420f175b7f77991dc5c885cd106ac340b35""}","{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-100-8d55a573070d47b3be15/attempt-0000/result.json"", ""sha256"": ""964780c1a87a880ac816df7643ac22d115f1dbfefd6d657200b1d1a94c7fc049""}","{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/61348508e40d54351613ab14-f23c523edbaf4d1da5800fd55845e1c8/start.json"", ""sha256"": ""4c477e2dcbf4e9caaf90d44f9d0b93f423030dcfab328c4a9e551736935a90e7""}",pass,0,0,482ad457c0d91fa82b86f5c13bd6733c85ff8b1cd8c5a70aedd966a1b7b1b238,233ef059940a8a32881d4449ec1e0bc92135c3e075fedd50a378f3cb2f386d0a,5,a25ba1ca544341cb3dc1671e823cbe5ffa669ccd0d4f53de10dc10b4405bd78d
1,"{""condition"": ""R1_learned_ff"", ""dataset"": ""zsre"", ""order"": 101, ""realization"": 0}",88af67fa5945b642e8ba7974,4482.811622688023,"[{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-101-427c92cab81ce3072f7e/attempt-0000/checkpoint-100.receipt.json"", ""sha256"": ""35c11c27d97fe7c214df66debace5ddcea74839fed5f3a30c52ee7080b960db0""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-101-427c92cab81ce3072f7e/attempt-0000/checkpoint-300.receipt.json"", ""sha256"": ""4082b53294e73b96150e8b3749355122c7b3722710944664c71f1afefce5e289""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-101-427c92cab81ce3072f7e/attempt-0000/checkpoint-1000.receipt.json"", ""sha256"": ""9c2471fa995c6b8563c03a560ad4f8d5a69488baef8546bcf0e77faa9575c875""}]",4476.809699567035,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/88af67fa5945b642e8ba7974-d55ab7efa14349f387be54a1f1355d4e/decision.json"", ""sha256"": ""a93b6300c5831165175fa73a378f09ecce3cbd7ea4af4c2ef18a2d8d13491bbc""}",0,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/88af67fa5945b642e8ba7974-d55ab7efa14349f387be54a1f1355d4e/finish.json"", ""sha256"": ""db61f7874eebc59a6bf42f5365c850b84edbe8e808d39bc7988eb1f0653f0b0f""}",incremental,2016,"{""backend"": {""module"": ""scripts.r1_77b_sealed_backend"", ""path"": ""/home/derp/cap/pc_cap/scripts/r1_77b_sealed_backend.py"", ""sha256"": ""e3b4514dd097d10d59c479add9522c548db41ae830aed2c6f49fd622e3b4fd19""}, ""path"": ""/home/derp/cap/pc_cap/docs/tasks/R1-final-cell-recipes/88af67fa5945b642e8ba7974.json"", ""sha256"": ""17e11f712cdf641ad7bc592362737ca344a41d23190c12eaae177fc1156d2058""}","{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-101-427c92cab81ce3072f7e/attempt-0000/result.json"", ""sha256"": ""4c1c81c18f6aaea0f880d8218d38d1999fbec5f522d4d093bee93fbec47c8c13""}","{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/88af67fa5945b642e8ba7974-d55ab7efa14349f387be54a1f1355d4e/start.json"", ""sha256"": ""6c4623d32e3e0dc6f02b1c962cbabb6b34384c9c4a50f11dbe7ee42a446ed59a""}",pass,0,0,482ad457c0d91fa82b86f5c13bd6733c85ff8b1cd8c5a70aedd966a1b7b1b238,670dc28c3734f677d27585edbfe859362bcecff821b520439188de154ba4021b,6,8a04c499ef64323db2af1b02b6f5b7b9397abdc704da4c4ab6521b6b7b06916f
1,"{""condition"": ""R1_learned_ff"", ""dataset"": ""zsre"", ""order"": 102, ""realization"": 0}",915f97b05f3fa2a81de09cdf,4432.927677090978,"[{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-102-f4894b3d9d75edc37fd6/attempt-0000/checkpoint-100.receipt.json"", ""sha256"": ""807070f15235b1db49099060953a2187a0e4cf5a22fc3bb900ea70008c182cea""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-102-f4894b3d9d75edc37fd6/attempt-0000/checkpoint-300.receipt.json"", ""sha256"": ""acaa1065700383e039e2be8406f7c521ee77d33aa552189723877a7f97d132c5""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-102-f4894b3d9d75edc37fd6/attempt-0000/checkpoint-1000.receipt.json"", ""sha256"": ""91ca8e21345c5fa6c7022800cc8568f2ef9650c0ed1f8df8e85c935e690da6a0""}]",4427.608354304975,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/915f97b05f3fa2a81de09cdf-52d4a4c4d5a14db18b73540628977fa3/decision.json"", ""sha256"": ""12da89ef5df253671924f9740fc71a933dbd640ba1a0461ff8cc4ee7023fda35""}",0,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/915f97b05f3fa2a81de09cdf-52d4a4c4d5a14db18b73540628977fa3/finish.json"", ""sha256"": ""5236081b4ee87f3fa0274b19ae1a2fa2ca7d91e4dc04edb23cbb395a3bac6da7""}",incremental,2016,"{""backend"": {""module"": ""scripts.r1_77b_sealed_backend"", ""path"": ""/home/derp/cap/pc_cap/scripts/r1_77b_sealed_backend.py"", ""sha256"": ""e3b4514dd097d10d59c479add9522c548db41ae830aed2c6f49fd622e3b4fd19""}, ""path"": ""/home/derp/cap/pc_cap/docs/tasks/R1-final-cell-recipes/915f97b05f3fa2a81de09cdf.json"", ""sha256"": ""d8b5be25504d02eb93925220f39c218b46b45299922cc4b550e337af3552ae26""}","{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-102-f4894b3d9d75edc37fd6/attempt-0000/result.json"", ""sha256"": ""feb12aee42d8860cbcf7c5576881415e2b67730eb5570b766e4b44a5df0f1eba""}","{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/915f97b05f3fa2a81de09cdf-52d4a4c4d5a14db18b73540628977fa3/start.json"", ""sha256"": ""efc7bb089ade06dc3fbe92b981db5cbcb1e780a53f08d8c4607dd2d102e7602a""}",pass,0,0,d5d1d9c95a9c5670458237e7f334d1b8b4afd96fb9c716b1e8283dd8bee43286,e2d852cb5df88203266bbade3286e8114f5afa55e16464e961626b34c1a9aa13,7,53d7b4c79380c9d2f511db778683db2135c7951fd11d10e0f62cb861ad0ea907
1,"{""condition"": ""R1_learned_ff"", ""dataset"": ""zsre"", ""order"": 103, ""realization"": 0}",4aa4849ba414edab2504f56b,4447.439345780993,"[{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-103-79a2a0b8db5732bee27a/attempt-0000/checkpoint-100.receipt.json"", ""sha256"": ""48d859388c215c8cc4d0cc5ffbcb0e2f29566cd89d34aa5fbca0ddb2955d7467""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-103-79a2a0b8db5732bee27a/attempt-0000/checkpoint-300.receipt.json"", ""sha256"": ""af7bc3a592d4fc85ed870d48a6e2c6f93575f5fae45b432ef049222241a3b36d""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-103-79a2a0b8db5732bee27a/attempt-0000/checkpoint-1000.receipt.json"", ""sha256"": ""27188d8f0b5e46d1729de13acc29e874aea8e8079991149ea14558f7a2a35267""}]",4442.1818904940155,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/4aa4849ba414edab2504f56b-0228ab3cc0ea4029ba549fb4ae31c749/decision.json"", ""sha256"": ""f271835be15e93ecffa71b61b6d0775b0cb765f191268c5ac5f908bc96984443""}",0,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/4aa4849ba414edab2504f56b-0228ab3cc0ea4029ba549fb4ae31c749/finish.json"", ""sha256"": ""03533a9c9facffa9423d4c05f63fc37cc9e61b1920ee4056ddebcc07fded3502""}",incremental,2016,"{""backend"": {""module"": ""scripts.r1_77b_sealed_backend"", ""path"": ""/home/derp/cap/pc_cap/scripts/r1_77b_sealed_backend.py"", ""sha256"": ""e3b4514dd097d10d59c479add9522c548db41ae830aed2c6f49fd622e3b4fd19""}, ""path"": ""/home/derp/cap/pc_cap/docs/tasks/R1-final-cell-recipes/4aa4849ba414edab2504f56b.json"", ""sha256"": ""bfe5e14544f24917ef9ae5a45476055e22e4ca524009250af8589a8ec5df3133""}","{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-103-79a2a0b8db5732bee27a/attempt-0000/result.json"", ""sha256"": ""38d09045fe583f690419f4625bf60bb0c5d7bbdc6092defa76385a165b160d4a""}","{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/4aa4849ba414edab2504f56b-0228ab3cc0ea4029ba549fb4ae31c749/start.json"", ""sha256"": ""705c504e684ae8032ad94c189ebbeb0338f289b6218a72658c96437ca0952993""}",pass,0,0,d5d1d9c95a9c5670458237e7f334d1b8b4afd96fb9c716b1e8283dd8bee43286,1238080b6993d46d6915b5686beb32ed4b69284d2e790b519b6fc7c2e511f49b,8,9cc87b9661f62f12839886b0c40ab8f85a4f39ff565df5730cdf8022d6d383ac
1,"{""condition"": ""R1_learned_ff"", ""dataset"": ""zsre"", ""order"": 104, ""realization"": 0}",9ebc93cc7912bd5d1c929418,4446.943219257984,"[{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-104-3aeaf286f800d2e8763a/attempt-0000/checkpoint-100.receipt.json"", ""sha256"": ""445574c97424811dbde22f39251020a9897f37b92baab63b7f166c45898c0d2d""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-104-3aeaf286f800d2e8763a/attempt-0000/checkpoint-300.receipt.json"", ""sha256"": ""57aed25138d192d03e300ff7178ccc3d21949d1943b4bb78e95f0b84b0ff213d""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-104-3aeaf286f800d2e8763a/attempt-0000/checkpoint-1000.receipt.json"", ""sha256"": ""161806e99ec9e2a05ffb9a4f8424c6d510e9c270450902866bb41880a00c07cb""}]",4441.722309973033,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/9ebc93cc7912bd5d1c929418-b6729c452eb14a1a8550fc5375ca0f80/decision.json"", ""sha256"": ""eb9dd04ff0e4167a311ba6a8b08af34922909523ea1adc55ae94a9e7ea255973""}",0,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/9ebc93cc7912bd5d1c929418-b6729c452eb14a1a8550fc5375ca0f80/finish.json"", ""sha256"": ""3ece90cdc2b9c9c7193878bf7079058f1b89aa6553c4d42996ee4ec8da120693""}",incremental,2016,"{""backend"": {""module"": ""scripts.r1_77b_sealed_backend"", ""path"": ""/home/derp/cap/pc_cap/scripts/r1_77b_sealed_backend.py"", ""sha256"": ""e3b4514dd097d10d59c479add9522c548db41ae830aed2c6f49fd622e3b4fd19""}, ""path"": ""/home/derp/cap/pc_cap/docs/tasks/R1-final-cell-recipes/9ebc93cc7912bd5d1c929418.json"", ""sha256"": ""568fc0ef0057240afdb8e0a34b0ec381b321b67c4d0b94c3c71fc16dd6d76e74""}","{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-zsre-0-104-3aeaf286f800d2e8763a/attempt-0000/result.json"", ""sha256"": ""427d7a1f147bed1a790d02b3b1de17e3df671e1f8b1ec3e0e7c3b771eab80879""}","{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/9ebc93cc7912bd5d1c929418-b6729c452eb14a1a8550fc5375ca0f80/start.json"", ""sha256"": ""a1dec84caeb322848557895a38da0df426961d7587ec0c7ace39f809da54cbc1""}",pass,0,0,d5d1d9c95a9c5670458237e7f334d1b8b4afd96fb9c716b1e8283dd8bee43286,1e513a1440604fd9dff23e883ddea6a4d37efabc4e39b13f9a48f74f46752d2e,10,481a74534f4062759c89780002441845c3a0991b5a369b7a09f1b0561a10accd
1,"{""condition"": ""R1_learned_ff"", ""dataset"": ""counterfact"", ""order"": 100, ""realization"": 0}",ce0d0ffc2a58a60e27c460d9,4270.604288453003,"[{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-100-3623c10c328fead334c9/attempt-0000/checkpoint-100.receipt.json"", ""sha256"": ""77ee7323cabc21d7a02c40d508e1f5394ad859914e79fdd139e58ec71868a7d4""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-100-3623c10c328fead334c9/attempt-0000/checkpoint-300.receipt.json"", ""sha256"": ""727fd115f8943c8cca184b4ce2084a8689ad92fd161ca8171cd28bf5d0f72d56""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-100-3623c10c328fead334c9/attempt-0000/checkpoint-1000.receipt.json"", ""sha256"": ""dfc2fc635a2914a13420a3ff88ba4e536b507bb2afb5496cc4494934d1706f0d""}]",4265.399374961038,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/ce0d0ffc2a58a60e27c460d9-96ddd46968c348b682884ebc71c6f787/decision.json"", ""sha256"": ""68c52934de5717c220c82b26414d8f8fc9ed26865c50dd52a3f82562f4e4cbd9""}",0,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/ce0d0ffc2a58a60e27c460d9-96ddd46968c348b682884ebc71c6f787/finish.json"", ""sha256"": ""c5d65097c3284773c0d2e89e821c1ce5819a406f53ee4c4022686f55648f4d30""}",incremental,2016,"{""backend"": {""module"": ""scripts.r1_77b_sealed_backend"", ""path"": ""/home/derp/cap/pc_cap/scripts/r1_77b_sealed_backend.py"", ""sha256"": ""e3b4514dd097d10d59c479add9522c548db41ae830aed2c6f49fd622e3b4fd19""}, ""path"": ""/home/derp/cap/pc_cap/docs/tasks/R1-final-cell-recipes/ce0d0ffc2a58a60e27c460d9.json"", ""sha256"": ""e3b541c4e5b2a5087ab6f1c8191d2caab5cadae0955d83b33d47e111cd3cba31""}","{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-100-3623c10c328fead334c9/attempt-0000/result.json"", ""sha256"": ""01723116f0cc83e01764d5dc9ab0d33673924af3c4599c3ab689a8d611d150dd""}","{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/ce0d0ffc2a58a60e27c460d9-96ddd46968c348b682884ebc71c6f787/start.json"", ""sha256"": ""f88b9e686715924c43ebefa0198c49f68cc99031a218720d90bb27144d0dba5d""}",pass,0,0,d5d1d9c95a9c5670458237e7f334d1b8b4afd96fb9c716b1e8283dd8bee43286,bc422f05f642d4f8fd9f0bcfe9eb406399648475c0fc113a20be62b113436f62,9,fc9de1590ae3a5dfaed301a4e729c78fac9839d612c3ca40cf755e078ecb29e1
1,"{""condition"": ""R1_learned_ff"", ""dataset"": ""counterfact"", ""order"": 101, ""realization"": 0}",95dfb24c6361b2d38dd60e9b,4273.246878374019,"[{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-101-059e36e05d4232b4ed3b/attempt-0000/checkpoint-100.receipt.json"", ""sha256"": ""968f70e2553d38a261c590620bccb311272055c6ae85d85563fb1547c5db4ec8""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-101-059e36e05d4232b4ed3b/attempt-0000/checkpoint-300.receipt.json"", ""sha256"": ""8276d0619650b9ffcd98dd4f7113f9876c8401713f3342831ecaa1fc0fd3a859""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-101-059e36e05d4232b4ed3b/attempt-0000/checkpoint-1000.receipt.json"", ""sha256"": ""16cd440d16a2d1d5eeec54ebbf6ef54e5baee92178a2c26af613506509b71ca0""}]",4267.998820550973,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/95dfb24c6361b2d38dd60e9b-8839ad4c4a4a4055bade5fb9f7750397/decision.json"", ""sha256"": ""fece7efdec3e114457d7b7124e138353e1d4efcfdc797c1ab87c253acf691d46""}",0,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/95dfb24c6361b2d38dd60e9b-8839ad4c4a4a4055bade5fb9f7750397/finish.json"", ""sha256"": ""ffbbeaa86515935aa26c99e769c458b8604be3dd95e38a028dd148fa994b1b87""}",incremental,2016,"{""backend"": {""module"": ""scripts.r1_77b_sealed_backend"", ""path"": ""/home/derp/cap/pc_cap/scripts/r1_77b_sealed_backend.py"", ""sha256"": ""e3b4514dd097d10d59c479add9522c548db41ae830aed2c6f49fd622e3b4fd19""}, ""path"": ""/home/derp/cap/pc_cap/docs/tasks/R1-final-cell-recipes/95dfb24c6361b2d38dd60e9b.json"", ""sha256"": ""abe165d8ecfbd1591b549442d297b8f68a04b7dbcbe75c555ea35c2216218481""}","{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-101-059e36e05d4232b4ed3b/attempt-0000/result.json"", ""sha256"": ""b200c0f529f1d86a28333712d4640720850170ff42cec7f403e8baa226e21321""}","{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/95dfb24c6361b2d38dd60e9b-8839ad4c4a4a4055bade5fb9f7750397/start.json"", ""sha256"": ""424f5569dcf1a1a27ed5789016d0102ff976633207a3ed1a19015350338768d6""}",pass,0,0,d5d1d9c95a9c5670458237e7f334d1b8b4afd96fb9c716b1e8283dd8bee43286,34e42454dc7c449a7d1248899a3d0c45b540229d575c6e49a6f490c4cc3566c6,11,8edaf3b79e268412269c6eff20a6fbeee451cf10b3c91f78414b23892d14db96
1,"{""condition"": ""R1_learned_ff"", ""dataset"": ""counterfact"", ""order"": 102, ""realization"": 0}",6d0915056b1e76d8ee8795ff,4306.358127583982,"[{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-102-53e2b928aeab464f3fdd/attempt-0000/checkpoint-100.receipt.json"", ""sha256"": ""b58c0af6dec803b7ce1c0c2083eed69ac0884cb71b757c2411c17f1748044394""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-102-53e2b928aeab464f3fdd/attempt-0000/checkpoint-300.receipt.json"", ""sha256"": ""62d10e73c65cdba8dfd722fbc5c746c8597544b54b1303c79dcbd324628f048a""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-102-53e2b928aeab464f3fdd/attempt-0000/checkpoint-1000.receipt.json"", ""sha256"": ""1e99a9f86d9109c9cac188a8c2e1d7cce73747482f20410ef6801bac32778e10""}]",4300.941633853014,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/6d0915056b1e76d8ee8795ff-f64839e4e5a74a52b0478260a039089e/decision.json"", ""sha256"": ""82b3b3741f1f41544b0593ea142d2acedc06af177a79e04298bf13866f6464aa""}",0,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/6d0915056b1e76d8ee8795ff-f64839e4e5a74a52b0478260a039089e/finish.json"", ""sha256"": ""9a6dc74c76d1c487765c284de38bfeddc21359af4016c68f7b41a16f382132e9""}",incremental,2016,"{""backend"": {""module"": ""scripts.r1_77b_sealed_backend"", ""path"": ""/home/derp/cap/pc_cap/scripts/r1_77b_sealed_backend.py"", ""sha256"": ""e3b4514dd097d10d59c479add9522c548db41ae830aed2c6f49fd622e3b4fd19""}, ""path"": ""/home/derp/cap/pc_cap/docs/tasks/R1-final-cell-recipes/6d0915056b1e76d8ee8795ff.json"", ""sha256"": ""9351978fbe4178fe1d397960f6f90898a31ebc5e0403f00dc41d97bf02ea1a18""}","{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-102-53e2b928aeab464f3fdd/attempt-0000/result.json"", ""sha256"": ""c22c3553cec0df7d62da40d07207e69944764bd2e844b4d5dfe792518e25ebb1""}","{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/6d0915056b1e76d8ee8795ff-f64839e4e5a74a52b0478260a039089e/start.json"", ""sha256"": ""a6d5fac4d85fba22fcdc2fb90aff22635a562654ab569d0b91737963c4e71b55""}",pass,0,0,d5d1d9c95a9c5670458237e7f334d1b8b4afd96fb9c716b1e8283dd8bee43286,3757c0dc0feaff445e96a1032aa711833e617c31079f18aac296e14522dedde6,12,5f0ff91d5fb83da0146ac04f4f7e852ec6624121c5b041433e91ec2c7310e929
1,"{""condition"": ""R1_learned_ff"", ""dataset"": ""counterfact"", ""order"": 103, ""realization"": 0}",7c9675a69d832a772070cb2d,4245.706411340041,"[{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-103-7e64a1bd0b1c36792bf7/attempt-0000/checkpoint-100.receipt.json"", ""sha256"": ""03f2f01764017a88fa02197927fd9923bc62ee0a7a4615334acf1f484754d059""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-103-7e64a1bd0b1c36792bf7/attempt-0000/checkpoint-300.receipt.json"", ""sha256"": ""9407a87758831c5115cf6adb16b0dbc990fd39492019941cc3cb62e85cd517b4""}, {""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-103-7e64a1bd0b1c36792bf7/attempt-0000/checkpoint-1000.receipt.json"", ""sha256"": ""6ea304b4a04381767df665196ddfdbb1b725db3804910a95c1d67fdf8b0003fe""}]",4240.449795744964,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/7c9675a69d832a772070cb2d-786a129810424b2c9828081db63189c8/decision.json"", ""sha256"": ""09c32668daf18b28d319248e3c1f8087e34db59b0a16bd7822fbceb056ac7c40""}",0,"{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/7c9675a69d832a772070cb2d-786a129810424b2c9828081db63189c8/finish.json"", ""sha256"": ""233ba844007b6ec9ac05d0dae073493fc201d4f5b464d2d5e830a8ff0f1d2449""}",incremental,2016,"{""backend"": {""module"": ""scripts.r1_77b_sealed_backend"", ""path"": ""/home/derp/cap/pc_cap/scripts/r1_77b_sealed_backend.py"", ""sha256"": ""e3b4514dd097d10d59c479add9522c548db41ae830aed2c6f49fd622e3b4fd19""}, ""path"": ""/home/derp/cap/pc_cap/docs/tasks/R1-final-cell-recipes/7c9675a69d832a772070cb2d.json"", ""sha256"": ""caa5ccc39b4ab2e427c53cb43501dc6e9cdcc6072dd74ddad8a44a753d261473""}","{""path"": ""/home/derp/cap/pc_cap/results/R1/stage4_sealed_cells/R1_learned_ff-counterfact-0-103-7e64a1bd0b1c36792bf7/attempt-0000/result.json"", ""sha256"": ""ae54b56a1853e88d061a79f57fb162a2bf988c2d0b8561f0a2e9699d72a22c4e""}","{""path"": ""/home/derp/cap/pc_cap/logs/R1/final_queue/7c9675a69d832a772070cb2d-786a129810424b2c9828081db63189c8/start.json"", ""sha256"": ""767b8ac1fcf4660f801fee74baea3312b5731ac7500c7eafe0d8bafe19d4fb8b""}",pass,0,0,d5d1d9c95a9c5670458237e7f334d1b8b4afd96fb9c716b1e8283dd8bee43286,bae6aff38d749cf3d864f1348084ba6bf3ba270ad56d561628381bfae739026d,13,64659290a3dbd8851e62e2f900695a3892b0b44d14a5d8a6de786fd0d7f4aedb
